CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
17.365.105/0001-47;2018-10-01;2;3023327.01;1158.39;0;227120.2;2795048.42;787212114.02;787212114.02;0;787212114.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14936006.1;7934339.03;0;7001667.07;2178301.98;135893.97;0;0;0;0;0;0;0;918285.55;3232481.5
17.365.105/0001-47;2018-11-01;1;4450603.58;513.12;0;227932.94;4222157.52;787212114.02;787212114.02;0;787212114.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14433483.97;7748700.48;0;6684783.49;2481286.37;135742.69;0;0;0;0;0;0;0;1398155.58;4015184.64
17.365.105/0001-47;2018-12-01;1;3160066.44;489.97;0;227932.94;2931643.53;862400000;862400000;0;862400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16208756.06;8564281.1;0;7644474.96;2938898.88;139756.62;0;0;0;0;0;0;0;1402769.21;4481424.71
17.374.696/0001-19;2018-01-01;2;14089128.09;14089128.09;;;;179162024.06;179162024.06;;179162024.06;;;;;;;;;;;;;;;;;;;;;;;;-180;;;-180;19026.66;42211.41;;;;;;;;93058.94;154297.01
17.374.696/0001-19;2018-02-01;3;24121261.02;309686.76;;;23811574.26;211635358.85;179162024.06;;179162024.06;;;;;;;;;;;;32473334.79;;;;;;;;;;;;131206.82;131206.82;;;19026.66;47897.01;;;;;;;;115089.89;182013.56
17.374.696/0001-19;2018-03-01;2;6216224.33;451646.82;;;5764577.51;233174660.9;179162024.06;;179162024.06;;;;;;;;;;;20369601.87;33643034.97;;;;;;;;;;;;-180;;;-180;19026.66;59379.85;;;;;;;;139585.22;217991.73
17.374.696/0001-19;2018-04-01;2;4299428.85;594772.77;;;3704656.08;233099016.33;179162024.06;;179162024.06;;;;;;;;;;;20348111.04;33588881.23;;;;;;;;;;;;6586.62;;;6586.62;19026.66;59675.55;;;;;;;;140258.31;218960.52
17.374.696/0001-19;2018-05-01;1;2024863.42;931155.07;;;1093708.35;233072690.67;179162024.06;;179162024.06;;;;;;;;;;;20326721.42;33583945.19;;;;;;;;;;;;3203.31;;;3203.31;19026.66;59101.75;;;;;;;;139021.56;217149.97
17.374.696/0001-19;2018-06-01;1;771311.22;33315.58;;;737995.64;232958558.51;179162024.06;;179162024.06;;;;;;;;;;;20303913.99;33492620.46;;;;;;;;;;;;550.4;;;550.4;19026.66;58591.88;;;;;;;;139871.47;217490.01
17.374.696/0001-19;2018-07-01;2;369165.05;268938.53;;;100226.52;233807403.14;179162024.06;;179162024.06;;;;;;;;;;;20280513.26;34364865.82;;;;;;;;;;;;223852.84;216945.94;;6906.9;19026.66;61348.43;;;;;;;;247659.07;328034.16
17.374.696/0001-19;2018-08-01;1;1746.88;1177.21;;;569.67;233745297.42;179162024.06;;179162024.06;;;;;;;;;;;20297076.09;34286197.27;;;;;;;;;;;;225236.52;221660.55;;3575.97;19026.66;64034.09;;;;;;;;167176.69;250237.44
17.374.696/0001-19;2018-09-01;1;665583.41;12870.43;;;652712.98;243006484.17;188500000;;188500000;;;;;;;;;;;20298750.41;34207733.76;;;;;;;;;;;;248512.34;248391.23;;121.11;19026.66;55022.66;;;;;;;;129880.76;203930.08
17.374.696/0001-19;2018-10-01;1;2634837.2;53303.2;;;2581534;242977116.18;188500000;;188500000;;;;;;;;;;;20360981.18;34116135;;;;;;;;;;;;252124.56;245485.62;;6638.94;19026.66;63834.41;;;;;;;;149338.39;232199.46
17.374.696/0001-19;2018-11-01;1;2156654.58;16177.12;;;2140477.46;243488905.87;188500000;;188500000;;;;;;;;;;;20911159.1;34077746.77;;;;;;;;;;;;245485.62;245485.62;;;;58491.04;;;;;;;;153200.94;211691.98
17.374.696/0001-19;2018-12-01;1;798999.83;26798.36;;;772201.47;243420973.74;188500000;;188500000;;;;;;;;;;;20948993.97;33971979.77;;;;;;;;;;;;246050.91;245485.62;;565.29;19026.66;58329.79;;;;;;;;137065.73;214422.18
17.554.274/0001-25;2018-01-01;1;39207785.24;563890.31;6490136.55;0;32153758.38;360778051.22;343923303.95;;343923303.95;;;;;;;;;;;;;;;;;;;;;16854747.27;;;5742037;5742037;;0;;395330.3;;71453489.39;;;17005339.04;;;433011.79;89287170.52
17.554.274/0001-25;2018-02-01;1;37567127.6;1174000.15;6503399.37;11404.47;29878323.61;360923574.45;343998473.63;;343998473.63;;;;;;;;;;;;;;;;;;;;;16925100.82;;;5064761;5064761;;0;;293226.28;;87204593.18;;;;;;435870.02;87933689.48
17.554.274/0001-25;2018-03-01;1;15994475.78;606603.24;6543150.85;0;8844721.69;381945749.69;344880383.51;;344880383.51;;;;;;;;;;;;;;;;;;;;;37065366.18;;;4671875;4671875;;0;;329058.7;;70334584.54;;;16813334.45;;;449594.34;87926572.03
17.554.274/0001-25;2018-04-01;1;517260139.72;1670213.24;3978266.45;2592579.87;509019080.16;382144715.53;344910447.5;;344910447.5;;;;;;;;;;;;;;;;;;;;;37234268.03;;;4527564.76;4459181;;68383.76;;255933.48;;70304369.58;;;16804255.9;;;3121624.53;90486183.49
17.554.274/0001-25;2018-05-01;1;392574288;1857920.78;3993246.71;2605436.88;384117683.63;465767472.62;345113217.86;;345113217.86;;;;;;;;;;;;;;;;;;;;;120654254.76;;;4398062.41;4365670;;32392.41;;794011.92;;30083739.67;;;16786375.03;;;2919530.37;50583656.99
17.554.274/0001-25;2018-06-01;1;389686012.41;1225085.79;3605495.77;3118720.51;381736710.34;466503625.3;345302035.76;;345302035.76;;;;;;;;;;;;;;;;;;;;;121201589.54;;;7016151.89;198739.63;;6817412.26;;910014.87;;18028705.2;;;27195191.68;;;5521901.87;51655813.62
17.554.274/0001-25;2018-07-01;1;331792219.59;170520.05;3621849.82;3130875.73;324868973.99;522102544.03;345373486.57;;345373486.57;;;;;;;;;;;;;;;;;;;;;176729057.46;;;7170775.52;290125.99;;6880649.53;;986946.39;;45121273.85;;;;;;5211564.2;51319784.44
17.554.274/0001-25;2018-08-01;1;325651449.38;1224524.71;3639042.21;3143820.06;317644062.4;524777257.89;345447732.38;;345447732.38;;;;;;;;;;;;;;;;;;;;;179329525.51;;;7146635.46;107780.5;5327939.5;1710915.46;;1017532.48;;45031859.66;;;;;;3953946.55;50003338.69
17.554.274/0001-25;2018-09-01;1;106214932.34;1272985.97;3653322.06;3154565.21;98134059.1;782747929.08;387508655.88;;387508655.88;;;;;;39506294.17;;;;;;;;;;185000000;;;;;170732979.03;;;8172866.21;;;8172866.21;;814152.75;;37000000;;;44888541.06;;;8183133.02;90885826.83
17.554.274/0001-25;2018-10-01;1;124624431.97;1673621.74;3669937.1;42673378.36;76607494.77;761487788.02;388200224.47;;388200224.47;;;;;;;;;;;;;;;;185000000;;;;;188287563.55;;;8012145.24;6432541;;1579604.24;4977951.36;959926.82;;44790280.21;;;;;;45355420.71;96083579.1
17.554.274/0001-25;2018-11-01;1;121431755.62;365212.14;3685117.65;42684815.47;74696610.36;763496027.69;389389595.55;;389389595.55;;;;;;;;;;;;;;;;185000000;;;;;189106432.14;;;6801133.55;6598909;;202224.55;4930657.31;905207.52;;28464631.31;;;16573237.17;;;43912658.92;94786392.23
17.554.274/0001-25;2018-12-01;1;76012037.23;1677622.88;3700373.12;3192334.42;67441706.81;831693551.06;436755901.2;;436755901.2;;;;;;;;;;;;;;;;205251493.65;;;;;189686156.21;;;11279531.04;6431911.35;;4847619.69;;954515;;26789683.36;;;17700419.05;;;48651714.21;94096331.62
17.568.605/0001-86;2018-01-01;1;21637011.68;21637011.68;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6911898.55;6653390.84;0;258507.71;0;20148.92;0;0;0;-125665.14;0;0;-4659953.17;506272.74;-4259196.65
17.568.605/0001-86;2018-02-01;1;18720093.06;18720093.06;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9071359.84;8812852.13;0;258507.71;0;18692.82;0;0;0;-188305.14;0;0;-4659953.17;537441.41;-4292124.08
17.568.605/0001-86;2018-03-01;1;2654509.29;2654509.29;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14795279.22;14522898.72;0;272380.5;0;19325.76;0;0;0;-188305.14;0;0;-4887883.37;508719.71;-4548143.04
17.568.605/0001-86;2018-04-01;1;4785592.48;4785592.48;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21628230.27;20906159.95;0;722070.32;0;18788.58;0;0;0;-188305.14;0;0;-4887883.37;1475155.18;-3582244.75
17.568.605/0001-86;2018-05-01;1;1194379.37;1194379.37;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26647393.47;25763747.06;0;883646.41;0;19278.85;0;0;0;-188305.14;0;0;-4887883.37;1811381.04;-3245528.62
17.568.605/0001-86;2018-06-01;1;557254.29;557254.29;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34114890.85;33840598.38;0;274292.47;0;19537.52;0;0;0;-865856.01;0;0;-4887883.37;593917.71;-5140284.15
17.568.605/0001-86;2018-07-01;1;1900482.11;1900482.11;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40460618.88;40051734.67;0;408884.21;0;21154.39;0;0;0;-860209.75;0;0;-4887883.37;1100402.42;-4626536.31
17.568.605/0001-86;2018-08-01;1;803885.12;803885.12;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44587781.36;44482623.99;0;105157.37;0;15082.47;0;0;0;-860209.75;0;0;-4887883.37;837546.08;-4895464.57
17.568.605/0001-86;2018-09-01;1;278072.3;278072.3;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48345734.25;48241964.16;0;103770.09;0;16620.89;0;0;0;-1162097.65;0;0;-5160074.84;814408.7;-5491142.9
17.568.605/0001-86;2018-10-01;1;9992.8;9992.8;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51322004.63;51189621.82;0;132382.81;0;19476.31;0;0;0;-1153486.54;0;0;-5160074.84;306268.63;-5987816.44
17.568.605/0001-86;2018-11-01;1;539751.95;539751.95;0;0;0;242270000;242270000;0;242270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53106699.81;53005704.28;0;100995.53;0;17844.41;0;0;0;-1141264.32;0;0;-5160074.84;886973;-5396521.75
17.568.605/0001-86;2018-12-01;1;2152582.75;2152582.75;0;0;0;383092131.6;383092131.6;0;383092131.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3397095.25;3144929.94;0;252165.31;0;17928.52;0;0;0;-1121638.48;0;0;-5731531.53;15171494.77;8336253.28
17.590.518/0001-25;2018-01-01;2;1386677.83;1296.48;1385381.35;0;0;227541000;227541000;0;227541000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2028282.33;666586.47;0;1361695.86;2098247.74;29918.49;0;0;0;0;0;0;0;44959.33;2173125.56
17.590.518/0001-25;2018-02-01;2;1058882.06;10055.29;1048826.77;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1992733.08;1070782.23;0;921950.85;2097793.31;25964.83;0;0;0;0;0;0;0;40947.71;2164705.85
17.590.518/0001-25;2018-03-01;2;661521.57;2466.58;659054.99;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1711005.86;1217000;0;494005.86;2097793.31;40397.49;0;0;0;0;0;0;0;41326.46;2179517.26
17.590.518/0001-25;2018-04-01;2;787444.79;10507.78;776937.01;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1578907.67;1572061.15;0;6846.52;2103827.2;40340.92;0;0;0;0;0;0;0;48556.25;2192724.37
17.590.518/0001-25;2018-05-01;2;1101756.03;1431.06;1100324.97;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1230574.59;1227363.31;0;3211.28;2108191.64;40374.3;0;0;0;0;0;0;0;57304.36;2205870.3
17.590.518/0001-25;2018-06-01;2;993542.38;1316.05;992226.33;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50618.81;50162.31;0;456.5;0;40375.29;0;0;0;0;0;0;0;62472.65;102847.94
17.590.518/0001-25;2018-07-01;2;918468.5;1827.83;916640.67;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2189622.51;2183089.22;0;6533.29;2159583.33;42402.48;0;0;0;0;0;0;0;67396.81;2269382.62
17.590.518/0001-25;2018-08-01;2;966244.09;1923.85;964320.24;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2262750.09;2259448.38;0;3301.71;2159583.33;37290.84;0;0;0;0;0;0;0;72544.43;2269418.6
17.590.518/0001-25;2018-09-01;1;1055061.67;2750.62;1052311.05;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2259448.38;2259448.38;0;0;2159583.33;30822.29;0;0;0;0;0;0;0;43531.44;2233937.06
17.590.518/0001-25;2018-10-01;1;946135.65;8101.19;938034.46;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2148158.25;926232.29;0;1221925.96;2159583.33;35702.38;0;0;0;0;0;0;0;47884.88;2243170.59
17.590.518/0001-25;2018-11-01;1;1084408.53;4209.08;1080199.45;0;0;241958500;241958500;0;241958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2144513.08;2141232.29;0;3280.79;2159583.33;32436.99;0;0;0;0;0;0;0;51842.55;2243862.87
17.590.518/0001-25;2018-12-01;1;1061669.08;5681.98;1055987.1;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2141633.12;2141232.29;0;400.83;2159583.33;32772.59;0;0;0;0;0;0;0;31297.22;2223653.14
17.655.102/0001-48;2018-01-01;1;280514.42;221.52;;;280292.9;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31917077.25;;31917077.25;0;;12000;;;;;;;;102567.9;114567.9
17.655.102/0001-48;2018-02-01;1;1309865.07;887.76;;;1308977.31;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30972300;;30972300;;;12000;;;;;;;;102814.24;114814.24
17.655.102/0001-48;2018-03-01;1;150914.7;2113.02;;;148801.68;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31015045.06;;31015045.06;;;12000;;;;;;;;104341.6;116341.6
17.655.102/0001-48;2018-04-01;1;34854.34;1544.79;;;33309.55;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31086703.53;;31086703.53;0;;12000;;;;;;;;101625.41;113625.41
17.655.102/0001-48;2018-05-01;1;22028.19;635.05;;;21393.14;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31172285.54;;31172285.54;0;;12000;;;;;;;;103090.48;115090.48
17.655.102/0001-48;2018-06-01;1;9044.98;129.52;;;8915.46;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31266384.97;;;31266384.97;;12000;;;;;;;;104596.19;116596.19
17.655.102/0001-48;2018-07-01;1;5110.83;160.29;;;4950.54;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;31511164.12;;31511164.12;0;;12000;;;;;;;;102917.8;114917.8
17.655.102/0001-48;2018-08-01;1;1068233.99;820.94;;;1067413.05;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30682807.65;;30682807.65;;;12000;;;;;;;;104741.6;116741.6
17.655.102/0001-48;2018-09-01;1;1059910.05;675.94;;;1059234.11;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30763288.15;;30763288.15;;;12000;;;;;;;;106598.48;118598.48
17.655.102/0001-48;2018-10-01;1;1047924.01;106.94;;;1047817.07;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30823017.23;;30823017.23;0;;14066.64;;;;;;;;104605.12;118671.76
17.655.102/0001-48;2018-11-01;1;1415342.98;169.23;;;1415173.75;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30549344.4;;30549344.4;0;;17723.81;;;;;;;;106597.62;124321.43
17.655.102/0001-48;2018-12-01;1;806250.92;855.27;;;805395.65;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;30626736.74;;30626736.74;0;;13204.32;;;;;;;;108166.13;121370.45
17.655.115/0001-17;2018-01-01;1;2174191.47;1000;;;2173191.47;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;544893.92;544893.92;;0;;24445.85;;1559254.61;;;184290065.59;;;484033.3;186357799.35
17.655.115/0001-17;2018-02-01;1;789705.98;265231.49;;;524474.49;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;544893.92;544893.92;;;;19867.69;;2818575.69;;;182802526.66;;;486610.85;186127580.89
17.655.115/0001-17;2018-03-01;1;696739.4;932.09;;;695807.31;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;775687.62;775687.62;;;;23081.51;;185681593.65;;;;;;554418.49;186259093.65
17.655.115/0001-17;2018-04-01;1;1656262.02;265337.72;;;1390924.3;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;469698.6;469698.6;;0;;23062.1;;185740377.4;;;;;;1028941.16;186792380.66
17.655.115/0001-17;2018-05-01;1;1522040.58;265214.02;;;1256826.56;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;386495.63;386495.63;0;0;;17477.56;;185740392.2;;;;;;524813.56;186282683.32
17.655.115/0001-17;2018-06-01;1;473645.66;1184.85;;;472460.81;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;734025.67;734025.67;;;;26553.87;;185672965.25;;;;;;514775.79;186214294.91
17.655.115/0001-17;2018-07-01;1;624274.71;2264.81;;;622009.9;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;469772.47;469772.47;;;;27776.49;;185740395.9;;;;;;510731.73;186278904.12
17.655.115/0001-17;2018-08-01;1;835070.71;277374.72;;;557695.99;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;489272.47;191695.24;;297577.23;;17477.56;;185807852.45;;;;;;524492.6;186349822.61
17.655.115/0001-17;2018-09-01;1;280453.41;1304.67;;;279148.74;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;745165.69;745165.69;;;;6395.35;;185605556.8;;;;;;519405.9;186131358.05
17.655.115/0001-17;2018-10-01;1;767031.3;1911.01;;;765120.29;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;489272.47;489272.47;;0;;7407.82;;185808677.55;;;;;;513120.59;186329205.96
17.655.115/0001-17;2018-11-01;1;584140.79;276955.54;;;307185.25;397077301;397077301;;397077301;;;;;;;;;;;;;;;;;;;;;;;;469772.47;469772.47;;0;;6733.83;;185673647.9;;;;;;313712.38;185994094.11
17.655.115/0001-17;2018-12-01;1;370532.71;1050.31;;;369482.4;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;781400.2;781400.2;;0;;6688.98;;185606165.45;;;;;;298569.46;185911423.89
17.655.122/0001-19;2018-01-01;1;237506.13;237506.13;;;;19268750;19268750;;19268750;;;;;;;;;;;;;;;;;;;;;;;;1295513.19;998598.28;204166.34;92748.57;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-02-01;1;245556.84;245556.84;;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1322065.11;1029902.58;199999.68;92162.85;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-03-01;1;329946.31;179198.73;150747.58;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1348310.81;1060998.28;195833.02;91479.51;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-04-01;1;442269.28;16157.62;426111.66;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1377442.37;1094348.28;191666.36;91427.73;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-05-01;1;545437.04;98554.81;446882.233;0;0;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1404358.02;1114348.28;187499.7;102510.04;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-06-01;1;680004.31;39826.93;640177.38;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1390830.44;1101093.98;183333.04;106403.42;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-07-01;1;1122009.53;7746.97;1114262.56;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1595124.04;1310048.28;179166.38;105909.38;;20000;;;;;;;;;20000
17.655.122/0001-19;2018-08-01;1;1383021.41;11888.65;1371132.76;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1455559.02;1178028.28;174999.72;102531.02;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-09-01;1;1588800.84;8010.27;1580790.57;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1634975.45;1364348.28;170833.06;99794.11;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-10-01;1;367853.37;202564.37;165289;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1756807.7;1487043.98;166666.4;103097.32;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-11-01;1;598464.38;88093.98;510370.4;;;19269000;19269000;;19269000;;;;;;;;;;;;;;;;;;;;;;;;1796556.48;1533843.98;162499.74;100212.76;;10000;;;;;;;;;10000
17.655.122/0001-19;2018-12-01;1;1148435.52;23897.12;1124538.4;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;1552589;1297063.72;158333.08;97192.2;;10000;;;;;;;;;10000
17.786.606/0001-05;2018-01-01;1;15184.45;;;;15184.45;124780923.99;0;;;;;;;;;;;;;123384983.17;;;1395940.82;;;;;;;;;;6009.79;;;6009.79;;10338.98;64000;;;;;;;252617.53;326956.51
17.786.606/0001-05;2018-02-01;1;12884.48;;;;12884.48;124665407.9;0;;;;;;;;;;;;;123269995.67;;;1395412.23;;;;;;;;;;4911.79;;;4911.79;;19338.98;64000;;;;;;;290994.34;374333.32
17.786.606/0001-05;2018-03-01;1;11685.15;;;;11685.15;124529252.63;0;;;;;;;;;;;;;123135013.07;;;1394239.56;;;;;;;;;;3630.5;;;3630.5;;29185.11;64000;;;;;;;356916.59;450101.7
17.786.606/0001-05;2018-04-01;1;5696.76;;;;5696.76;124395137.56;0;;;;;;;;;;;;;;124395137.56;;;;;;;;;;;;7840.96;;;7840.96;;39018.49;64000;;;;;;;400416.88;503435.37
17.786.606/0001-05;2018-05-01;1;5530.54;;;;5530.54;124260966.86;0;;;;;;;;;;;;;;124260966.86;;;;;;;;;;;;5755.16;;;5755.16;;48840;64000;;;;;;;444209.77;557049.77
17.786.606/0001-05;2018-06-01;1;12809.59;13.74;;;12795.85;124099192.94;0;;;;;;;;;;;;;;124099192.94;;;;;;;;;;;;0;;;0;;58649.62;66000;;;;;;;458358.34;583007.96
17.786.606/0001-05;2018-07-01;1;4471.19;;;;4471.19;123964404.85;0;;;;;;;;;;;;;;123964404.85;;;;;;;;;;;;4638.04;;;4638.04;;68914.03;66000;;;;;;;506019.13;640933.16
17.786.606/0001-05;2018-08-01;1;2135.54;;;;2135.54;123820072.86;0;;;;;;;;;;;;;;123820072.86;;;;;;;;;;;;2822.61;;;2822.61;;79631.25;66000;;;;;;;553651.53;699282.78
17.786.606/0001-05;2018-09-01;1;11342.52;;;;11342.52;122053077.85;0;;;;;;;;;;;;;;122053077.85;;;;;;;;;;;;0;;;0;;9000;18871.96;;;;;;;44008.75;71880.71
17.786.606/0001-05;2018-10-01;1;862.98;;;;862.98;121917853.33;0;;;;;;;;;;;;;;121917853.33;;;;;;;;;;;;4188.98;;;4188.98;;19163.86;18871.96;;;;;;;85173.03;123208.85
17.786.606/0001-05;2018-11-01;1;1179.17;;;;1179.17;121793270.45;0;;;;;;;;;;;;;;121793270.45;;;;;;;;;;;;2040.98;;;2040.98;;28392.73;18871.96;;;;;;;126865.64;174130.33
17.786.606/0001-05;2018-12-01;1;832.45;;;;832.45;121670454.02;0;;;;;;;;;;;;;;121670454.02;;;;;;;;;;;;0;;;;;37611.18;18871.96;;;;;;;166098.59;222581.73
17.854.016/0001-64;2018-01-01;2;11352.15;11334.87;0;0;17.28;91362000;91362000;0;91362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686499.84;682234.66;0;4265.18;0;544687.39;0;0;0;0;0;0;0;4003099.57;4547786.96
17.854.016/0001-64;2018-02-01;2;5843.18;5825.84;0;0;17.34;91362000;91362000;0;91362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;734278.73;723233.56;0;11045.17;0;566543.05;0;0;0;0;0;0;0;4015769.77;4582312.82
17.854.016/0001-64;2018-03-01;2;23782.19;23764.77;0;0;17.42;91362000;91362000;0;91362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;772106.1;764232.46;0;7873.64;0;588398.71;0;0;0;0;0;0;0;4040978.89;4629377.6
17.854.016/0001-64;2018-04-01;2;20011.89;19994.39;0;0;17.5;91362000;91362000;0;91362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;817197.41;805231.36;0;11966.05;0;610254.37;0;0;0;0;0;0;0;4053649.09;4663903.46
