CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
16.875.388/0001-04;2017-10-01;1;1392758.68;2998.27;;;1389760.41;118093499.63;0;;;;;;;;;;;;;;118093499.63;;;;;;;;;;;;2503604.26;;;2503604.26;657822;117463.75;;;;;;;;1178319.75;1953605.5
16.875.388/0001-04;2017-11-01;1;1040452.64;2985;;;1037467.64;115184275.5;0;;;;;;;;;;;;;;115184275.5;;;;;;;;;;;;2483227.74;;;2483227.74;657822;111145.22;;;;;;;;188125.93;957093.15
16.875.388/0001-04;2017-12-01;1;1371048.57;3107.69;;;1367940.88;115122478.66;0;;;;;;;;;;;;;;115122478.66;;;;;;;;;;;;2378666.16;;;2378666.16;657822;109521.48;;;;;;;;203968.35;971311.83
16.915.840/0001-14;2017-01-01;1;11330722.58;2906.75;0;0;11327815.83;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5048183.44;5013670.92;0;34512.52;4845590.32;128904.54;0;3878048.49;0;0;0;0;0;45803.52;8898346.87
16.915.840/0001-14;2017-02-01;1;11453242.02;7575.09;0;0;11445666.93;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5037364.12;5013670.92;0;23693.2;4846880.32;128887.88;0;3878048.49;0;0;0;0;0;37044.71;8890861.4
16.915.840/0001-14;2017-03-01;1;11538276.1;8245.76;0;0;11530030.34;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5053265.02;5013670.92;0;39594.1;4843100.32;128880.62;0;3878048.49;0;0;0;0;0;43372.35;8893401.78
16.915.840/0001-14;2017-04-01;1;11745739.08;137021.78;0;0;11608717.3;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5059394.52;5013670.92;0;45723.6;4843323.92;257990.19;0;3878048.49;0;0;0;0;0;34859.97;9014222.57
16.915.840/0001-14;2017-05-01;1;11648051.73;3235.57;0;0;11644816.16;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5037659.47;5013670.92;0;23988.55;4843323.92;128793.68;0;3878048.49;0;0;0;0;0;14008.09;8864174.18
16.915.840/0001-14;2017-06-01;1;11760243.38;5867.61;0;0;11754375.77;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5029695.8;5010005.81;0;19689.99;4843323.92;127277.33;0;3878048.49;0;0;0;0;0;14128.68;8862778.42
16.915.840/0001-14;2017-07-01;1;11885364.63;1213.69;0;0;11884150.94;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5029102.53;5002675.56;0;26426.97;4787008.8;138366.29;0;3878048.49;0;11039.8;0;0;0;10969.96;8825433.34
16.915.840/0001-14;2017-08-01;1;11942249.32;4260.06;0;0;11937989.26;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5025273.33;5002675.56;0;22597.77;4790765.8;138483.3;0;3878048.49;0;18370.03;0;0;0;22671.02;8848338.64
16.915.840/0001-14;2017-09-01;1;12021324.72;4642.02;0;0;12016682.7;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5020464.32;5002675.55;0;17788.77;4787008.8;137585.44;0;3878048.49;0;0;0;0;0;37043.61;8839686.34
16.915.840/0001-14;2017-10-01;1;12074537.53;5483.49;0;0;12069054.04;511120000;511120000;0;511120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5026205.62;5002675.55;0;23530.07;4787008.8;137342.03;0;3878048.49;0;0;0;0;0;31981.31;8834380.63
16.915.840/0001-14;2017-11-01;1;12184697.44;5633.18;0;0;12179064.26;486100000;486100000;0;486100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5021649.05;5002675.56;0;18973.49;4787008.8;137795.59;0;3878048.49;0;0;0;0;0;34038.36;8836891.24
16.915.840/0001-14;2017-12-01;1;12310515.13;5869.44;0;0;12304645.69;486100000;486100000;0;486100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4999230.59;4983934.69;0;15295.9;4787008.8;138681.99;0;3878048.49;0;0;0;0;0;86071.88;8889811.16
16.915.868/0001-51;2017-01-01;1;584935.16;11081.66;573853.5;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;4490.29;;;4490.29;;65694.3;;;;;;;;25945.8;91640.1
16.915.868/0001-51;2017-02-01;1;667899.84;3603.46;664296.38;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;2872.2;;;2872.2;;53749.89;;;;;;;;17386.82;71136.71
16.915.868/0001-51;2017-03-01;1;618290.12;3292.27;614997.85;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;0;;;;;68680.41;;;;;;;;17883.89;86564.3
16.915.868/0001-51;2017-04-01;1;491842.34;5441.49;486400.85;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;3930.51;;;3930.51;;53749.89;;;;;;;;40609.03;94358.92
16.915.868/0001-51;2017-05-01;1;420432.88;10468.2;409964.68;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;1848.64;;;1848.64;;65694.3;;;;;;;;49675.65;115369.95
16.915.868/0001-51;2017-06-01;2;612737.69;6191.9;606545.79;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;318.5;;;318.5;;62708.2;;;;;;;;69136.99;131845.19
16.915.868/0001-51;2017-07-01;1;143474.04;3778.74;139695.3;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;3607.87;;;3607.87;;62708.2;;;;;;;;65725.7;128433.9
16.915.868/0001-51;2017-08-01;1;64838.11;3083.84;61754.27;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;1974.36;;;1974.36;;68680.41;;;;;;;;66562.96;135243.37
16.915.868/0001-51;2017-09-01;1;420939.7;3831.44;417108.26;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;0;;;;;59722.1;;;;;;;;12451.97;72174.07
16.915.868/0001-51;2017-10-01;1;314783.04;3127.19;311655.85;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;3831.95;;;3831.95;;62708.2;;;;;;;;13188.09;75896.29
16.915.868/0001-51;2017-11-01;1;695209.02;5846.81;689362.21;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;1760.61;;;1760.61;;59722.1;;;;;;;;13381.56;73103.66
16.915.868/0001-51;2017-12-01;1;539775.87;3116.93;536658.94;;;125304381;0;;;;;;;;;;;;;;;;;;;125304381;;;;;;;333.67;;;333.67;;59722;;;;;;;;14199.66;73921.66
16.915.968/0001-88;2017-01-01;1;229191.84;2198.38;0;0;226993.46;42749176.01;5843422.56;0;0;0;0;0;5843422.56;0;0;0;0;0;0;0;0;0;0;0;0;36905753.45;0;0;0;0;0;0;172780.96;0;0;172780.96;0;76427.3;16921.17;0;0;0;0;0;0;0;93348.47
16.915.968/0001-88;2017-02-01;1;1321423.01;3826.66;0;0;1317596.35;45316498.68;5844870.62;0;0;0;0;0;5844870.62;0;0;0;0;0;0;0;0;0;0;0;0;39471628.06;0;0;0;0;0;0;145462;0;0;145462;0;67732.03;54849.05;0;0;0;0;0;0;11423.48;134004.56
16.915.968/0001-88;2017-03-01;1;20470989.37;3676.86;19139082.85;0;1328229.66;54798918.92;5935466.13;0;0;0;0;0;5935466.13;0;0;0;0;0;0;0;9281250;0;0;0;0;39582202.79;0;0;0;0;0;0;753539.76;0;0;753539.76;0;111197.67;102597.85;0;0;0;0;0;0;9008552.56;9222348.08
16.915.968/0001-88;2017-04-01;1;7478266.87;15806.39;7462460.48;0;0;59111822.4;6027465.85;0;0;0;0;0;6027465.85;0;0;0;0;0;0;0;9281250;0;0;0;0;43803106.55;0;0;0;0;0;0;879853.05;0;0;879853.05;0;100627.9;164779.47;0;0;0;0;0;0;2305.13;267712.5
16.915.968/0001-88;2017-05-01;1;1379162.77;15995.02;1363167.75;0;0;70639614.35;17858581.89;12010000;0;0;0;0;5848581.89;0;0;0;0;0;0;0;9000000;0;0;0;0;43781032.46;0;0;0;0;0;0;602840.92;0;0;602840.92;763557.21;128199.01;204661.3;0;0;0;0;0;0;227888.46;1324305.98
16.915.968/0001-88;2017-06-01;1;3627003.17;16096.39;3610906.78;0;0;68256283.3;17859454.76;12010000;0;0;0;0;5849454.76;0;0;0;0;0;0;0;6637500;0;0;0;0;43759328.54;0;0;0;0;0;0;1142373.73;0;0;1142373.73;763557.21;126221.96;263121.23;0;0;0;0;0;0;22853.32;1175753.72
16.915.968/0001-88;2017-07-01;1;10976506.24;1447.52;10975058.72;0;0;60042745.44;13573189.83;12010000;0;0;0;0;1563189.83;0;0;0;0;0;0;0;0;0;0;0;0;46469555.61;0;0;0;0;0;0;718836.86;0;0;718836.86;763557.21;131060.24;323355.78;0;0;0;0;0;0;3868.02;1221841.25
16.915.968/0001-88;2017-08-01;1;38253846.11;780.18;38253065.93;0;0;59483146.67;12010000;12010000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47473146.67;0;0;0;0;0;0;640170.97;0;0;640170.97;840159.81;137934.75;402635.75;0;0;0;0;0;0;98628.42;1479358.73
16.915.968/0001-88;2017-09-01;1;44688311.19;1119.46;44687191.73;0;0;63502241.78;12010000;12010000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51492241.78;0;0;0;0;0;0;522855.89;0;0;522855.89;1125580.95;186311.63;538441.31;0;0;0;0;0;0;5433.84;1855767.73
16.915.968/0001-88;2017-10-01;1;44777834.09;1403.59;44776430.5;0;0;70380269.37;12010000;12010000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58370269.37;0;0;0;0;0;0;769940.92;0;0;769940.92;1249944.7;225819.74;688344.18;0;0;0;0;0;0;5540.8600000001;2169649.48
16.915.968/0001-88;2017-11-01;2;32576340.64;1181.18;32575159.46;0;0;96523865.58;22010000;22010000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74513865.58;0;0;0;0;0;0;774398.37;0;0;774398.37;1342464.84;242208.1;870922.59;0;0;0;0;0;0;6006185.53;8461781.06
16.915.968/0001-88;2017-12-01;2;40807913.53;1609.57;40806303.96;0;0;115995859.81;29111550;29111550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86884309.81;0;0;0;0;0;0;353943.1;0;0;353943.1;1461085.2;270995.61;1079749.66;0;0;0;0;0;0;5496268.35;8308098.82
16.924.913/0001-34;2017-02-01;1;44828.33;1000;0;0;43828.33;77600199;77600199;0;77600199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110859.76;0;0;0;0;0;0;0;3000;113859.76
16.924.913/0001-34;2017-03-01;2;299120.6;1000;0;0;298120.6;77600199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77600199;0;0;0;0;0;0;0;0;0;0;0;0;141986.21;0;0;0;0;0;0;0;3793.57;145779.78
16.924.913/0001-34;2017-04-01;1;115742.66;1000;0;0;114742.66;77600199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77600199;0;0;0;0;0;0;0;6246.95;0;0;6246.95;0;110965.34;0;0;0;0;0;0;0;4745.85;115711.19
16.924.913/0001-34;2017-05-01;1;7081.21;7081.21;0;0;0;77600199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77600199;0;0;0;0;0;0;0;1273570.97;0;0;1273570.97;0;137104.08;0;0;0;0;0;0;0;5909.76;143013.84
16.924.913/0001-34;2017-06-01;2;4600207.18;4600207.18;0;0;0;107618673.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107618673.18;0;0;0;0;0;0;0;667.71;0;0;667.71;0;178971.62;0;0;0;0;0;0;0;4293634.62;4472606.24
16.924.913/0001-34;2017-07-01;2;123143.24;414.27;0;0;122728.97;107618673.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107618673.18;0;0;0;0;0;0;0;0;0;0;0;0;179418.96;0;0;0;0;0;0;0;9909.39;189328.35
16.924.913/0001-34;2017-08-01;1;6725.17;1000;0;0;5725.17;107618673.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107618673.18;0;0;0;0;0;0;0;0;0;0;0;0;196106.5;0;0;0;0;0;0;0;108903.46;305009.96
16.924.913/0001-34;2017-09-01;1;23008.45;1000;0;0;22008.45;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;170176.79;0;0;0;0;0;0;0;357572.49;527749.28
16.924.913/0001-34;2017-10-01;1;74650.75;1000;0;0;73650.75;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107615835.27;0;0;0;0;0;0;0;3521.23;0;0;3521.23;0;178746.89;0;0;0;0;0;0;0;358630.24;537377.13
16.924.913/0001-34;2017-11-01;1;35754.54;1000;0;0;34754.54;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107615835.27;0;0;0;0;0;0;0;1760.63;0;0;1760.63;0;170104.19;0;0;0;0;0;0;0;361135.24;531239.43
16.924.913/0001-34;2017-12-01;1;26896.46;1000;0;0;25896.46;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107615835.27;0;0;0;0;0;0;0;0;0;0;0;0;170103.25;0;0;0;0;0;0;0;370772.94;540876.19
16.929.519/0001-99;2017-12-01;2;3806788.35;5824.3;;;3800964.05;68761041.45;0;;;;;;;;;;;;;;;;;;68761041.45;;;;;;;;0;;;;;44349.67;;;;;;;;56871.85;101221.52
17.007.443/0001-07;2017-01-01;1;427176.26;452.43;426723.83;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;719963.23;715085.84;;4877.39;;17324.12;;;;1281168.51;;;;61935.2;1360427.83
17.007.443/0001-07;2017-02-01;1;501037.4;294.31;500743.09;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;726497.55;715085.84;;11411.71;;17324.28;;;;1222722.93;;;;77510.09;1317557.3
17.007.443/0001-07;2017-03-01;1;586006.38;362.08;585644.3;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;722526.8;715085.84;;7440.96;;17324.06;;;;1162538.67;;;;92664.55;1272527.28
17.007.443/0001-07;2017-04-01;1;664308.07;795.07;663513;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;725857.86;715085.84;;10772.02;;17324.28;;;;;;;;1207877.36;1225201.64
17.007.443/0001-07;2017-05-01;1;740477.51;203.61;740273.9;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;750167.36;742347.74;;7819.62;;17324.12;;;;;;;;1157960.49;1175284.61
17.007.443/0001-07;2017-06-01;2;832076.81;398.99;831677.82;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;747635.91;742347.65;;5288.26;;17324.16;;;;;;;;1110172.38;1127496.54
17.007.443/0001-07;2017-07-01;1;826550.92;11.45;826539.47;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;750631.9;742347.65;;8284.25;;19823.27;;;;;;;;979068.79;998892.06
17.007.443/0001-07;2017-08-01;1;912592.68;211.81;912380.87;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;747763.51;742347.65;;5415.86;;21736.84;;;;;;;;906958.08;928694.92
17.007.443/0001-07;2017-09-01;1;949916.78;591.6;949325.18;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;744788.61;742347.65;;2440.96;;18938.3;;;;;;;;821718.88;840657.18
17.007.443/0001-07;2017-10-01;1;1107918.31;562.52;1107355.79;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;748182.43;742347.65;;5834.78;;19911.9;;;;;;;;823706.27;843618.17
17.007.443/0001-07;2017-11-01;1;1084437.81;2426.36;1082011.45;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;745066.43;742347.65;;2718.78;;18993.83;;;;;;;;694224.27;713218.1
17.007.443/0001-07;2017-12-01;1;1151181.12;109.96;1151071.16;;;94544000;94544000;;94544000;;;;;;;;;;;;;;;;;;;;;;;;742785.65;742347.65;;438;;19016.34;;;;;;;;625621.94;644638.28
17.007.528/0001-95;2017-01-01;1;0.45;0.45;;;;55718946.18;54147485.43;;54147485.43;;;;;;;;;;;;;;1571460.75;;;;;;;;;;186714.74;185000;;1714.74;;5399.9;;41704341.34;;;;;;113932.8;41823674.04
17.007.528/0001-95;2017-02-01;1;0.32;0.32;;;;54411032.03;54147485.43;;54147485.43;;;;;;;;;;;;;;263546.6;;;;;;;;;;194322.94;185000;;9322.94;;5400;;41933015.11;;;;;;115584.95;42054000.06
17.007.528/0001-95;2017-03-01;1;0.05;0.05;;;;54300365.72;54147485.43;;54147485.43;;;;;;;;;;;;;;152880.29;;;;;;;;;;192440.96;185000;;7440.96;;5399.94;;42004826.12;;;;;;138086.66;42148312.72
17.007.528/0001-95;2017-04-01;2;379749.78;0.01;;;379749.77;54147485.43;54147485.43;;54147485.43;;;;;;;;;;;;;;;;;;;;;;;;8145.12;;;8145.12;;5400;;42008746.56;;448606.44;;;;125104.02;42587857.02
17.007.528/0001-95;2017-05-01;2;73838;0.77;;;73837.23;54147485.43;54147485.43;;54147485.43;;;;;;;;;;;;;;;;;;;;;;;;215762.73;185000;;30762.73;;4884.42;;41546927.31;;332784.74;;;;113774.8;41998371.27
17.007.528/0001-95;2017-06-01;3;47323.03;0.2;;;47322.83;36100000;36100000;;36100000;;;;;;;;;;;;;;;;;;;;;;;;29227.21;;;29227.21;;4589.97;;41160540.89;;143000;;;;116991.3;41425122.16
17.007.528/0001-95;2017-07-01;2;43490;;;;43490;36100000;36100000;;36100000;;;;;;;;;;;;;;;;;;;;;;;;47610.57;42000;;5610.57;;4590;;40884765.27;;;;;;322282.12;41211637.39
17.007.528/0001-95;2017-08-01;1;1540.25;;;;1540.25;36100000;36100000;;36100000;;;;;;;;;;;;;;;;;;;;;;;;230915.24;227000;;3915.24;;0;;40590394.96;;;;;;306782.08;40897177.04
17.007.528/0001-95;2017-09-01;1;1496.74;1496.74;;;;36100000;36100000;0;36100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414440.75;412000;0;2440.75;0;5406.94;0;40590394.96;0;0;0;0;0;324924.24;40920726.14
17.007.528/0001-95;2017-10-01;1;366088.06;1664.6;364423.46;;;36100000;36100000;0;36100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229199.9;227000;0;2199.9;0;5406.94;0;40590394.96;0;0;0;0;0;326219.52;40922021.42
17.007.528/0001-95;2017-11-01;1;542798.18;17437.94;525360.24;;;36100000;36100000;0;36100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186100.1;185000;0;1100.1;0;5406.94;0;40590394.96;0;0;0;0;0;327465.31;40923267.21
17.007.528/0001-95;2017-12-01;1;4323271.25;1839992.02;2483279.23;;;57800000;57800000;0;57800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1156060.64;5346.09;0;40590394.96;0;0;0;0;0;339551.57;42091353.26
17.025.970/0001-44;2017-01-01;1;2542283.97;10709.1;0;0;2531574.87;247945000;247945000;0;0;247945000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2414832.25;2407921.19;0;6911.06;1066535.2;21821.11;0;0;0;0;0;0;0;32000;1120356.31
17.025.970/0001-44;2017-02-01;2;3436647.09;5523.16;0;0;3431123.93;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3778.41;0;0;3778.41;0;18969.96;0;0;0;0;0;0;0;1134361.31;1153331.27
17.025.970/0001-44;2017-03-01;2;3553142.46;1630.12;0;0;3551512.34;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2407921.19;2407921.19;0;0;0;24209.15;0;0;0;0;0;0;0;3254752.56;3278961.71
17.025.970/0001-44;2017-04-01;1;3815714.55;2433843.74;0;0;1381870.81;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2416100.69;2407921.19;0;8179.5;2119537.18;19035.27;0;0;0;0;0;0;0;1138668.56;3277241.01
17.025.970/0001-44;2017-05-01;1;4126015.75;2000;0;0;4124015.75;262660000;262660000;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2407921.19;2407921.19;0;0;2119537.18;23288.96;0;0;0;0;0;0;0;1161702.97;3304529.11
17.025.970/0001-44;2017-06-01;1;6655958.96;17544.67;0;0;6638414.29;262660000;262660000;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489014.35;2489014.35;0;0;0;22397.6;0;0;0;0;0;0;0;1180094.31;1202491.91
17.025.970/0001-44;2017-07-01;1;6348454;38399.75;0;0;6310054.25;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489014.35;2489014.35;0;0;2119537.18;22480.36;0;0;0;0;0;0;0;1210062.37;3352079.91
17.025.970/0001-44;2017-08-01;1;6759508.36;74.96;0;0;6759433.4;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489014.35;2489014.35;0;0;0;24582.17;0;0;0;0;0;0;0;1233317.26;1257899.43
17.025.970/0001-44;2017-09-01;1;4896822.49;15091.38;0;0;4881731.11;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1991211.4;1991211.4;0;0;0;21361.65;0;0;0;0;0;0;0;3396018.99;3417380.64
17.025.970/0001-44;2017-10-01;2;4709465.61;3154.86;0;0;4706310.75;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489014.35;2489014.35;0;0;0;22196.55;0;0;0;0;0;0;0;3194536.6;3216733.15
17.025.970/0001-44;2017-11-01;1;5481992.76;9958.24;0;0;5472034.52;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2314783.35;2314783.35;0;0;0;21251.22;0;0;0;0;0;0;0;1289223.59;1310474.81
17.025.970/0001-44;2017-12-01;1;5313499.93;30231.41;0;0;5283268.52;262660000;262660000;0;262660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2314783.35;2314783.35;0;0;0;21230.04;0;0;0;0;0;0;0;4072621.05;4093851.09
17.035.124/0001-05;2017-01-01;1;1523.89;1523.89;;;;129834722.22;128693233;;128693233;;;;;;;;;;;;;;1141489.22;;;;;;;;;;1370855.7;1369140.96;;1714.74;;9102.72;;117169064.88;;;;;;24583.44;117202751.04
17.035.124/0001-05;2017-02-01;1;1000;1000;;;;129957217.34;128693233;;128693233;;;;;;;;;;;;;;1263984.34;;;;;;;;;;1370249.9;1369140.96;;1108.94;;9102.78;;117062831.1;;;;;;23943.34;117095877.22
17.035.124/0001-05;2017-03-01;1;20;20;;;;130075810.5;128693233;;128693233;;;;;;;;;;;;;;1382577.5;;;;;;;;;;1369140.96;1369140.96;;;;9102.71;;116772577.25;;;;;;24843.27;116806523.23
17.035.124/0001-05;2017-04-01;1;1504812.05;1000;;;1503812.05;128693233;128693233;;128693233;;;;;;;;;;;;;;;;;;;;;;;;1370565.12;1369140.96;;1424.16;;9102.78;;116639793.37;;;;;;24070.44;116672966.59
17.035.124/0001-05;2017-05-01;1;1626982.71;1000.94;;;1625981.77;128693233;128693233;;128693233;;;;;;;;;;;;;;;;;;;;;;;;1369836.48;1369140.96;;695.52;;9805.25;;116345468.05;;;;;;25653.67;116380926.97
17.035.124/0001-05;2017-06-01;2;1607462.15;785.17;;;1606676.98;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1369275.16;1369140.96;;134.2;;9805.11;;116123208.24;;;;;;33564.14;116166577.49
17.035.124/0001-05;2017-07-01;1;1404359.63;1000;;;1403359.63;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1389036.4;1387660.4;;1376;;9805.11;;115872983.16;;;;;;29596.91;115912385.18
17.035.124/0001-05;2017-08-01;1;1527360.33;1000;;;1526360.33;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1388460.63;1387660.4;;800.23;;9805.13;;115599653.7;;;;;;28328.45;115637787.28
17.035.124/0001-05;2017-09-01;1;1639575.3;1000;;;1638575.3;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1387660.4;1387660.4;;;;9805.2;;115276716.87;;;;;;20728.61;115307250.68
17.035.124/0001-05;2017-10-01;1;1772752.32;1000;;;1771752.32;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1389623.48;1387660.4;;1963.08;;9805.11;;114931070.33;;;;;;37506.68;114978382.12
17.035.124/0001-05;2017-11-01;1;1907183.7;635.84;;;1906547.86;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1388559.68;1387660.4;;899.28;;9805.2;;114582744.95;;;;;;34667.68;114627217.83
17.035.124/0001-05;2017-12-01;1;2016362.91;1000;;;2015362.91;141200000;141200000;;141200000;;;;;;;;;;;;;;;;;;;;;;;;1387841.9;1387660.4;;181.5;;9805.2;;114231704.22;;;;;;35631.78;114277141.2
17.098.794/0001-70;2017-01-01;1;25605649.39;8160.8;25597488.59;;;146927633.96;0;;;;;;;;;;;;;;;;;;;;;134906434.46;;12021199.5;;;13743.93;;;13743.93;2528.61;178256.15;;;;;;;;19008.44;199793.2
