CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
14.609.653/0001-87;2019-02-01;1;364052.94;1865.11;362187.83;;;84832237.5;84832237.5;;;84832237.5;;;;;;;;;;;;;;;;;;;;;;;;;375930.73;;;375930.73;;97247.33;;;;;;;;41546.58;138793.91
14.609.653/0001-87;2019-03-01;1;331665.46;6183.93;325481.53;;;84832237.5;84832237.5;;;84832237.5;;;;;;;;;;;;;;;;;;;;;;;;;357861.92;;;357861.92;;95537.07;;;;;;;;41546.58;137083.65
14.609.653/0001-87;2019-04-01;1;294293.43;5703.3;288590.13;;;84832237.5;84832237.5;;;84832237.5;;;;;;;;;;;;;;;;;;;;;;;;;362098.4;;;362098.4;;98877.08;;;;;;;;41546.58;140423.66
14.609.653/0001-87;2019-05-01;1;244671.9;2912.45;241759.45;;;84832237.5;84832237.5;;;84832237.5;;;;;;;;;;;;;;;;;;;;;;;;;375391.43;;;375391.43;;101113.6;;;;;;;;41546.58;142660.18
14.609.653/0001-87;2019-06-01;1;137637.36;1414.17;136223.19;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;372442.09;;;372442.09;;96033.09;;;;;;;;41546.58;137579.67
14.609.653/0001-87;2019-07-01;1;100112.44;2318.24;97794.2;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;371614.36;;;371614.36;;102767.25;;;;;;;;41546.58;144313.83
14.609.653/0001-87;2019-08-01;1;60997.78;2058.02;58939.76;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;371827.56;;;371827.56;;101061.99;;;;;;;;41546.58;142608.57
14.609.653/0001-87;2019-09-01;1;23561.15;3833.02;19728.13;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;371412.7;;;371412.7;;99360.24;;;;;;;;41546.58;140906.82
14.609.653/0001-87;2019-10-01;1;10362.14;455.75;9906.39;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;379930.36;;;379930.36;;136522.75;;;;;;;;41546.58;178069.33
14.609.653/0001-87;2019-11-01;1;3639.38;3639.38;;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;379196.53;;;379196.53;;168463.33;;;;;;;;41546.58;210009.91
14.609.653/0001-87;2019-12-01;1;3639.38;3639.38;;;;84902159.15;84902159.15;;;84902159.15;;;;;;;;;;;;;;;;;;;;;;;;;371589.29;;;371589.29;;203814.56;;;;;;;;41546.58;245361.14
14.631.148/0001-39;2019-01-01;1;1491924.35;1051.17;238072.86;0;1252800.32;68205271.12;67451000;67451000;;;;;;;;;;;;;;754271.12;;;;;;;;;;;;;0;;;0;;72875.6;;;;;;;;138301.87;211177.47
14.631.148/0001-39;2019-02-01;1;1455932.03;9995.82;199307.29;0;1246628.92;69062245.68;68309000;68309000;;;;;;;;;;;;;;753245.68;;;;;;;;;;;;;0;;;0;;66749.01;;;;;;;;65904.97;132653.98
14.631.148/0001-39;2019-03-01;1;1477354.51;7617.39;230462.73;0;1239274.39;69061383.96;68309000;68309000;;;;;;;;;;;;;;752383.96;;;;;;;;;;;;;0;;;0;;63693.08;;;;;;;;61884.11;125577.19
14.631.148/0001-39;2019-04-01;1;1451282.27;7161.75;201381.97;0;1242738.55;69060360.6;68309000;68309000;;;;;;;;;;;;;;751360.6;;;;;;;;;;;;;0;;;0;;70344.73;;;;;;;;44225.52;114570.25
14.631.148/0001-39;2019-05-01;1;1536896.36;3350.17;242498.93;0;1291047.26;68940301.11;68309000;68309000;;;;;;;;;;;;;;631301.11;;;;;;;;;;;;;0;;;0;;73734.33;;;;;;;;63658.56;137392.89
14.631.148/0001-39;2019-06-01;1;1588343.39;8710.49;284010.78;0;1295622.12;68939656.55;68309000;68309000;;;;;;;;;;;;;;630656.55;;;;;;;;;;;;;0;;;0;;63647.51;;;;;;;;40548.74;104196.25
14.631.148/0001-39;2019-07-01;1;1535710.56;7556.2;244840.32;0;1283314.04;68938840.82;68309000;68309000;;;;;;;;;;;;;;629840.82;;;;;;;;;;;;;0;;;0;;77052.97;;;;;;;;28407.35;105460.32
14.631.148/0001-39;2019-08-01;1;2162604.51;11942.57;277095.04;0;1873566.9;68309000;68309000;68309000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;73724.2;;;;;;;;27728.42;101452.62
14.631.148/0001-39;2019-09-01;1;2261136.84;3384.78;371206.69;0;1886545.37;68309000;68309000;68309000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;70402.82;;;;;;;;118708.41;189111.23
14.631.148/0001-39;2019-10-01;1;2221036.37;1985.89;300231.16;0;1918819.32;68309000;68309000;68309000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;77037.18;;;;;;;;90098.58;167135.76
14.631.148/0001-39;2019-11-01;1;2211776.4;10705.51;332858.16;0;1868212.73;68309000;68309000;68309000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;71104.21;;;;;;;;91189.78;162293.99
14.631.148/0001-39;2019-12-01;2;2272668.16;1609.66;395834.54;0;1875223.96;68309000;68309000;68309000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;68622.81;;;;;;;;95273.69;163896.5
14.665.312/0001-29;2019-01-01;1;1730519.36;4897.84;;;1725621.52;6076023.44;6076023.44;;;;6076023.44;;;;;;;;;;;;;;;;;;;;;;;;3881635.52;;3874637.47;6998.05;;;;;;;;;;110057.93;110057.93
14.665.312/0001-29;2019-02-01;1;1769954.49;14182.45;;;1755772.04;4856134.9;4856134.9;;;;4856134.9;;;;;;;;;;;;;;;;;;;;;;;;4795392.61;;4789637.47;5755.14;;;;;;;;;;111631.59;111631.59
14.665.312/0001-29;2019-03-01;1;2168503.23;156030.1;;;2012473.13;4486259.07;4486259.07;;;;4486259.07;;;;;;;;;;;;;;;;;;;;;;;;5157075.16;;4320443.48;836631.68;;;;;;;;;;342358.75;342358.75
14.665.312/0001-29;2019-04-01;1;2721226.8;21890.82;;;2699335.98;3990320.18;3990320.18;;;;3990320.18;;;;;;;;;;;;;;;;;;;;;;;;5048760.69;;4210443.48;838317.21;;;;;;;;;;139987.24;139987.24
14.665.312/0001-29;2019-05-01;1;2726729.35;15953.18;;;2710776.17;3863519.02;3863519.02;;;;3863519.02;;;;;;;;;;;;;;;;;;;;;;;;5207792.61;;4370443.48;837349.13;;;;;;;;;;141062.17;141062.17
14.665.312/0001-29;2019-06-01;1;2730317.21;41442.65;;;2688874.56;3863519.02;3863519.02;;;;3863519.02;;;;;;;;;;;;;;;;;;;;;;;;5207218.76;;4370443.48;836775.28;254452.21;;;;;;;;;187435.83;441888.04
14.665.312/0001-29;2019-07-01;1;2615488.08;173009.31;;;2442478.77;3967477.5;3967477.5;;;;3967477.5;;;;;;;;;;;;;;;;;;;;;;;;5006190.65;;4168043.48;838147.17;0;;;;;;;;;400107.28;400107.28
14.665.312/0001-29;2019-08-01;1;2630227.81;17325.1;;;2612902.71;3828261.09;3828261.09;;;;3828261.09;;;;;;;;;;;;;;;;;;;;;;;;5153546.49;;4316043.48;837503.01;0;;;;;;;;;438366.26;438366.26
14.665.312/0001-29;2019-09-01;1;2565404.65;1452.94;;;2563951.71;3828261.09;3828261.09;;;;3828261.09;;;;;;;;;;;;;;;;;;;;;;;;5152675.16;;4316043.48;836631.68;0;;;;;;;;;439366.26;439366.26
14.665.312/0001-29;2019-10-01;1;3151635.51;1309.89;;;3150325.62;3413582.26;3413582.26;;;;3413582.26;;;;;;;;;;;;;;;;;;;;;;;;5469884.17;;4631606.48;838277.69;0;;;;;;;;;837502.24;837502.24
14.665.312/0001-29;2019-11-01;1;3281523.57;12353.88;;;3269169.69;3413582.26;3413582.26;;;;3413582.26;;;;;;;;;;;;;;;;;;;;;;;;5469017.49;;4631606.48;837411.01;0;11561.04;;;;;;;;1010974.3;1022535.34
14.665.312/0001-29;2019-12-01;1;3603003.68;1429.13;;;3601574.55;3413582.26;3413582.26;;;;3413582.26;;;;;;;;;;;;;;;;;;;;;;;;5468371.56;;4631606.48;836765.08;0;437.07;;;;;;;;1464440.46;1464877.53
14.721.889/0001-00;2019-01-01;1;3884244.9;0;0;0;3884244.9;143596791.5;143596791.5;0;143596791.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;868827.77;864638.96;0;4188.81;0;23098.61;0;0;0;0;0;0;0;25253.2;48351.81
14.721.889/0001-00;2019-02-01;1;2152529.75;0;0;0;2152529.75;144996791.5;144996791.5;0;144996791.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;875878.91;864638.96;0;11239.95;0;23052.78;0;0;0;0;0;0;0;22992.05;46044.83
14.721.889/0001-00;2019-03-01;1;2114162.08;0;0;0;2114162.08;145096791.5;145096791.5;0;145096791.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;879973.91;864638.96;0;15334.95;0;23052.78;0;0;0;0;0;0;0;20454.33;43507.11
14.721.889/0001-00;2019-04-01;1;1268760.67;0;0;0;1268760.67;146196791.5;146196791.5;0;146196791.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;883461.94;864638.96;0;18822.98;0;23052.78;0;0;0;0;0;0;0;21579.97;44632.75
14.721.889/0001-00;2019-05-01;1;1100215.8;0;0;0;1100215.8;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;873175.71;864638.96;0;8536.75;0;23214.36;0;0;0;0;0;0;0;18488.61;41702.97
14.721.889/0001-00;2019-06-01;1;1039520.78;0;0;0;1039520.78;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;870306.61;864638.96;0;5667.65;0;23052.78;0;0;0;0;0;0;0;18645;41697.78
14.721.889/0001-00;2019-07-01;1;1045573.93;0;0;0;1045573.93;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;831780.47;823010.24;0;8770.23;0;24263.02;0;0;0;0;0;0;0;19634.45;43897.47
14.721.889/0001-00;2019-08-01;1;1197004.29;0;0;0;1197004.29;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;900728.51;895017.88;0;5710.63;0;23215.38;0;0;0;0;0;0;0;20821.25;44036.63
14.721.889/0001-00;2019-09-01;1;1180846.98;0;0;0;1180846.98;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;803566.56;800776.48;0;2790.08;0;23052.78;0;0;0;0;0;0;0;22145.32;45198.1
14.721.889/0001-00;2019-10-01;1;1122901.72;0;0;0;1122901.72;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;879982.84;873943.56;0;6039.28;0;24274.44;0;0;0;0;0;0;0;22757.07;47031.51
14.721.889/0001-00;2019-11-01;1;1103564.74;0;0;0;1103564.74;146481541.5;146481541.5;0;146481541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1000514.6;997421.29;0;3093.31;0;23052.78;0;0;0;0;0;0;0;23995.17;47047.95
14.721.889/0001-00;2019-12-01;1;1506136.51;0;0;0;1506136.51;155679052.5;155679052.5;0;155679052.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1276310.57;1276310.57;0;0;0;23052.78;0;0;0;0;0;0;0;24535.05;47587.83
14.733.211/0001-48;2019-01-01;1;1202111.42;2863.9;;;1199247.52;67876648.8;67876648.8;;67876648.8;;;;;;;;;;;;;;;;;;;;;;;;;;494918.23;492514.79;;2403.44;516279.07;53033.06;;;;;;;;8228.86;577540.99
14.733.211/0001-48;2019-02-01;1;1115966.76;3762.01;;;1112204.75;67876648.8;67876648.8;;67876648.8;;;;;;;;;;;;;;;;;;;;;;;;;;507608.11;497346.36;;10261.75;516287.17;50400.09;;;;;;;;7648.86;574336.12
14.733.211/0001-48;2019-03-01;1;1018816.19;2193.3;;;1016622.89;67876648.8;67876648.8;;67876648.8;;;;;;;;;;;;;;;;;;;;;;;;;;507908.96;499831.78;;8077.18;516295.27;49261.32;;;;;;;;7648.86;573205.45
14.733.211/0001-48;2019-04-01;1;897721.55;1240.44;;;896481.11;67876648.8;67876648.8;;67876648.8;;;;;;;;;;;;;;;;;;;;;;;;;;499101.33;489196.53;;9904.8;516303.37;55106.52;;;;;;;;4588.86;575998.75
14.733.211/0001-48;2019-05-01;1;812929;2305.09;;;810623.91;67879759.13;67879759.13;;67879759.13;;;;;;;;;;;;;;;;;;;;;;;;;;508920.07;501499.82;;7420.25;516311.47;60053.87;;;;;;;;4588.86;580954.2
14.733.211/0001-48;2019-06-01;1;725156.05;87195.47;;;637960.58;67879759.13;67879759.13;;67879759.13;;;;;;;;;;;;;;;;;;;;;;;;;;514669.77;508959.9;;5709.87;497218.72;51203.01;;;;;;;;4148.86;552570.59
14.733.211/0001-48;2019-07-01;1;678270.37;2783.79;;;675486.58;67879759.13;67879759.13;;67879759.13;;;;;;;;;;;;;;;;;;;;;;;;;;526201.62;519251.08;;6950.54;497226.52;61903.82;;;;;;;;4148.86;563279.2
14.733.211/0001-48;2019-08-01;1;633862.46;2435.56;;;631426.9;67879759.13;67879759.13;;67879759.13;;;;;;;;;;;;;;;;;;;;;;;;;;521930.23;516943.4;;4986.83;497234.32;59868.2;;;;;;;;4000;561102.52
14.733.211/0001-48;2019-09-01;1;533314.35;23215.63;;;510098.72;67897054.13;67897054.13;;67897054.13;;;;;;;;;;;;;;;;;;;;;;;;;;533681.13;530988.74;;2692.39;478142.57;57879.67;;;;;;;;4000;540022.24
14.733.211/0001-48;2019-10-01;1;468934.49;2271.34;;;466663.15;67938910.7;67938910.7;;67938910.7;;;;;;;;;;;;;;;;;;;;;;;;;;553693.43;549355.71;;4337.72;459038.82;64101.88;;;;;;;;4010.4;527151.1
14.733.211/0001-48;2019-11-01;1;419668.91;2984.47;;;416684.44;67979265.7;67979265.7;;67979265.7;;;;;;;;;;;;;;;;;;;;;;;;;;622337.08;620220.14;;2116.94;459045.78;55837.58;;;;;;;;15591.88;530475.24
14.733.211/0001-48;2019-12-01;1;543567.31;2830.5;;;540736.81;80701029.66;80701029.66;;80701029.66;;;;;;;;;;;;;;;;;;;;;;;;;;892832.98;892607.86;;225.12;459052.74;59088.14;;;;;;;;45992.88;564133.76
14.786.587/0001-10;2019-01-01;1;9269316.65;0;0;0;9269316.65;143578584.54;51086984.54;0;0;0;0;0;51086984.54;0;0;0;0;0;0;0;0;0;0;0;92491600;0;0;0;;0;0;;0;0;4188058.35;3802641.9;0;385416.45;0;67861.66;0;0;0;0;0;0;0;106451.58;174313.24
14.786.587/0001-10;2019-02-01;1;13032105.5;0;0;0;13032105.5;143578584.54;51086984.54;0;0;0;0;0;51086984.54;0;0;0;0;0;0;0;0;0;0;0;92491600;0;0;0;;0;0;;0;0;2173361.65;2171320.95;0;2040.7;0;62540.29;0;0;0;0;0;0;0;104766.26;167306.55
14.786.587/0001-10;2019-03-01;1;15189773.78;0;0;0;15189773.78;143578584.54;51086984.54;0;0;0;0;0;51086984.54;0;0;0;0;0;0;0;0;0;0;0;92491600;0;0;0;;0;0;;0;0;2560490.92;2171320.95;0;389169.97;0;60220.85;0;0;0;0;0;0;0;111134.49;171355.34
14.786.587/0001-10;2019-04-01;1;17363629.43;3480000;0;0;13883629.43;143578584.54;51086984.54;0;0;0;0;0;51086984.54;0;0;0;0;0;0;0;0;0;0;0;92491600;0;0;0;;0;0;;0;0;2570555.54;2171320.95;0;399234.59;0;67444.48;0;0;0;0;0;0;0;117757.24;185201.72
14.788.458/0001-61;2019-01-01;1;30625.88;45.71;0;0;30580.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;40031709.05;0;0;40031709.05;0;0;0;0;0;0;0;0;0;26250;26250
14.788.458/0001-61;2019-02-01;1;35924.97;45.71;0;0;35879.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;12030768.95;0;0;12030768.95;0;0;0;0;0;0;0;0;0;26250;26250
14.788.458/0001-61;2019-03-01;1;33744.32;45.71;0;0;33698.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;12027643.43;0;0;12027643.43;0;0;0;0;0;0;0;0;0;26250;26250
14.788.458/0001-61;2019-04-01;1;29720.94;45.71;0;0;29675.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;11527300.2;0;0;11527300.2;0;0;0;0;0;0;0;0;0;26250;26250
14.788.458/0001-61;2019-05-01;2;27902.21;45.71;0;0;27856.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;8265269.88;0;0;8265269.88;0;0;0;0;0;0;0;0;0;26250;26250
14.788.458/0001-61;2019-06-01;1;25692.31;45.71;0;0;25646.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;8262485.36;0;0;8262485.36;0;0;0;0;0;0;0;0;0;26456;26456
14.788.458/0001-61;2019-07-01;1;28325.4;45.71;0;0;28279.69;8809156.44;8809156.44;0;0;0;8809156.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;6378130.69;0;0;6378130.69;0;0;0;0;0;0;0;0;0;54600;54600
14.788.458/0001-61;2019-08-01;1;26368.74;45.71;0;0;26323.03;8809156.44;8809156.44;0;0;0;8809156.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4456687.25;0;0;4456687.25;0;0;0;0;0;0;0;0;0;54600;54600
14.788.458/0001-61;2019-09-01;1;35527.68;45.71;0;0;35481.97;8809156.44;8809156.44;0;0;0;8809156.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;613962.92;0;0;613962.92;0;0;0;0;0;0;0;0;0;42525;42525
14.788.458/0001-61;2019-10-01;1;28328.81;45.71;0;0;28283.1;8809156.44;8809156.44;0;0;0;8809156.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;601831.13;0;0;601831.13;0;0;0;0;0;0;0;0;0;28350;28350
14.788.458/0001-61;2019-11-01;2;26041.52;45.71;0;0;25995.81;8809156.44;8809156.44;0;0;0;8809156.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;39513.5;0;0;39513.5;0;0;0;0;0;0;0;0;0;28350;28350
14.788.458/0001-61;2019-12-01;1;265629.23;241125.71;0;0;24503.52;7841319.64;7841319.64;0;0;0;7841319.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;869018.93;0;0;869018.93;404585.49;0;0;0;0;0;0;0;0;28350;432935.49
14.788.492/0001-36;2019-01-01;1;4832709.08;199.94;0;0;4832509.14;503525000;503525000;0;503525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3493860.86;3393982.32;0;99878.54;10953528.09;15624.33;0;318015946.19;0;0;0;0;0;13336930.08;342322028.69
14.788.492/0001-36;2019-02-01;1;4606958.88;200.03;0;0;4606758.85;503525000;503525000;0;503525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3720694.05;3393982.32;0;326711.73;9520838.12;15637.08;0;316880261.8;0;0;0;0;0;13334146.22;339750883.22
14.788.492/0001-36;2019-03-01;1;2470167.33;200.03;0;0;2469967.3;503525000;503525000;0;503525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3699824.76;3393982.32;0;305842.44;8156839.9;15632.81;0;315983212.06;0;0;0;0;0;13300774.22;337456458.99
14.788.492/0001-36;2019-04-01;1;4639311.5;200.03;0;0;4639111.47;503525000;503525000;0;503525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3947658.99;3651606.19;0;296052.8;4745094.4;15623.16;0;315004610.07;0;0;0;0;0;13300774.22;333066101.85
14.788.492/0001-36;2019-05-01;1;4732714.64;200.03;0;0;4732514.61;503525000;503525000;0;503525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3929250.17;3651606.19;0;277643.98;6050865.61;15743.79;0;313890874.73;0;0;0;0;0;13296759.09;333254243.22
14.788.492/0001-36;2019-06-01;4;132344841.61;200.03;0;0;132344641.58;548068000;548068000;0;548068000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3901532.1;3651606.19;0;249925.91;7045414.84;75721.97;0;312696598.78;0;0;0;0;0;140800007.84;460617743.43
14.788.492/0001-36;2019-07-01;1;9046982.21;200;0;0;9046782.21;693915279.37;693915279.37;0;693915279.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3906208.61;3651606.19;0;254602.42;8292256.59;148831.95;0;311578754.67;0;0;0;0;0;13299187.09;333319030.3
14.788.492/0001-36;2019-08-01;1;10243254.73;200;0;0;10243054.73;693915279.37;693915279.37;0;693915279.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3889453.08;3651606.19;0;237846.89;3471187.72;158145.6;0;310460858.84;0;0;0;0;0;13295800;327385992.16
14.788.492/0001-36;2019-09-01;1;11031470.81;200;0;0;11031270.81;693969030.61;693969030.61;0;693969030.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4965902.64;4758690.69;0;207211.95;6386158.57;161109.16;0;309270743.19;0;0;0;0;0;13295800;329113810.92
14.788.492/0001-36;2019-10-01;1;12141703.86;198.5;0;0;12141505.36;693984030.61;693984030.61;0;693984030.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4948081.81;4758690.69;0;189391.12;8673805.97;161188.58;0;308157874.5;0;0;0;0;0;13310800;330303669.05
14.788.492/0001-36;2019-11-01;1;13211404.88;280.5;0;0;13211124.38;693984030.61;693984030.61;0;693984030.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4936300.04;4758690.69;0;177609.35;10792122.64;161154.23;0;306964873.76;0;0;0;0;0;13267500;331185650.63
14.788.492/0001-36;2019-12-01;1;14350575.01;198.5;0;0;14350376.51;693984030.61;693984030.61;0;693984030.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4915978.38;4768142.04;0;147836.34;12972589.61;161227.54;0;305847307.17;0;0;0;0;0;13260000;332241124.32
14.793.782/0001-78;2019-01-01;1;1133651.32;43321.16;0;0;1090330.16;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;487897.61;481647.3;0;6250.31;1389.13;40000;0;0;0;0;0;0;0;515446.77;556835.9
14.793.782/0001-78;2019-02-01;1;1105011.72;65306.57;0;0;1039705.15;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;501374.58;487292.02;0;14082.56;1457.84;40000;0;0;0;0;0;0;0;553317.98;594775.82
14.793.782/0001-78;2019-03-01;1;1187556.62;40399.69;0;0;1147156.93;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;543371.49;478801.41;0;64570.08;1514.18;46229.58;0;0;0;0;0;0;0;598523.01;646266.77
14.793.782/0001-78;2019-04-01;1;890704.24;39311.67;0;0;851392.57;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;510448.8;477891.69;0;32557.11;1588.99;40889.94;0;0;0;0;0;0;0;493078.28;535557.21
14.793.782/0001-78;2019-05-01;1;1030657.52;37309.76;0;0;993347.76;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;576414.57;548743.25;0;27671.32;1599.6;40889.94;0;0;0;0;0;0;0;550578.81;593068.35
14.793.782/0001-78;2019-06-01;1;1008558.14;39455.02;0;0;969103.12;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;439985.48;416864.08;0;23121.4;1642;40889.94;0;0;0;0;0;0;0;556722.3;599254.24
14.793.782/0001-78;2019-07-01;1;953814.07;33409.48;0;0;920404.59;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;455447.39;430803.1;0;24644.29;1697.12;40889.94;0;0;0;0;0;0;0;575440.49;618027.55
14.793.782/0001-78;2019-08-01;1;945327.19;33136.15;0;0;912191.04;60352900.05;60352900.05;0;60352900.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;457857.11;435464.27;0;22392.84;1734.95;40889.94;0;0;0;0;0;0;0;594317.52;636942.41
14.793.782/0001-78;2019-09-01;1;27849079.99;38638.11;0;0;27810441.88;37162700.05;37162700.05;0;37162700.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;395967.43;338152.29;0;57815.14;1767.56;40889.94;0;0;0;0;0;0;0;670705.77;713363.27
14.793.782/0001-78;2019-10-01;1;20183920.58;39488.61;0;0;20144431.97;37162700.05;37162700.05;0;37162700.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;348586.37;289069.88;0;59516.49;4010.52;40889.94;0;0;0;0;0;0;0;593088.36;637988.82
