CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
16.802.320/0001-03;2016-10-01;1;4157735.84;3006.88;0;0;4154728.96;209423656.94;209000000;0;209000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423656.94;0;0;2468570.51;2232087.41;0;236483.1;1810927.5;78811.72;0;0;0;0;13334203.7;0;0;50275.06;15274217.98
16.802.320/0001-03;2016-11-01;1;4247622.63;2975.14;0;0;4244647.49;197827961.97;197400000;0;197400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427961.97;0;0;2464142.03;2232087.53;0;232054.5;1883364.6;78599.28;0;0;0;0;14731465.42;0;0;50168.43;16743597.73
16.802.320/0001-03;2016-12-01;1;4272784.78;3028615.13;0;0;1244169.65;197832670.35;197400000;0;197400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432670.35;0;0;2459270.59;2232087.55;0;227183.04;1955801.7;81140.72;0;0;0;0;14589522.78;0;0;82711.24;16709176.44
16.841.067/0001-99;2016-10-01;1;2506277.71;38369.06;2467908.65;0;0;29318469.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29318469.23;0;0;0;0;2315.48;0;0;2315.48;0;34135.09;0;0;0;0;0;0;0;45647.7;79782.79
16.841.067/0001-99;2016-11-01;1;2940647.68;76209.61;2864438.07;0;0;29123940.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29123940.65;0;0;0;0;1147.84;0;0;1147.84;0;34392.37;0;0;0;0;0;0;0;49948.29;84340.66
16.841.067/0001-99;2016-12-01;1;3355534.95;43669.15;3311865.8;0;0;28999657.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28999657.96;0;0;0;0;270.8;0;0;270.8;619899.34;38081.65;11057.29;0;0;0;0;0;0;54823.84;723862.12
16.915.968/0001-88;2016-10-01;1;2851648.72;-302.42;0;0;2851951.14;35439590.11;5841228.87;0;0;0;0;0;5841228.87;0;0;0;0;0;0;0;244270.17;0;0;0;0;29354091.07;0;0;0;0;0;0;340518.11;0;0;340518.11;0;60680.78;75693.8;0;0;0;0;0;0;0;136374.58
16.915.968/0001-88;2016-11-01;1;5314339.33;247876.21;0;0;5066463.12;35212583.1;5841816.6;0;0;0;0;0;5841816.6;0;0;0;0;0;0;0;0;0;0;0;0;29370766.5;0;0;0;0;0;0;330906.59;0;0;330906.59;0;65620.21;93922.54;0;0;0;0;0;0;0;159542.75
16.915.968/0001-88;2016-12-01;1;445504.31;331.65;0;0;445172.66;40282279.71;5842488.88;0;0;0;0;0;5842488.88;0;0;0;0;0;0;0;0;0;0;0;0;34439790.83;0;0;0;0;0;0;217473.52;0;0;217473.52;0;72612.48;99997.49;0;0;0;0;0;0;0;172609.97
17.007.443/0001-07;2016-10-01;1;496625.66;97.82;496527.84;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;743253.5;738000;;5253.5;;17324.2;;;;;;;;1489858.11;1507182.31
17.007.443/0001-07;2016-11-01;1;511722.18;954.75;510767.43;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;740617.15;738000;;2617.15;;17324.2;;;;;;;;1446061.18;1463385.38
17.007.443/0001-07;2016-12-01;1;532097.57;581.65;531515.92;;;72300000;72300000;;72300000;;;;;;;;;;;;;;;;;;;;;;;;738257.86;738000;;257.86;;17324.12;;;;;;;;1387251.28;1404575.4
17.007.528/0001-95;2016-10-01;1;0;;;;;54281779.66;54147485.43;;54147485.43;;;;;;;;;;;;;;134294.23;;;;;;;;;;1371331.72;1369544.29;;1787.43;;5400;;41426512.88;;;;;;9461.77;41441374.65
17.007.528/0001-95;2016-11-01;1;0;;;;;54268351.85;54147485.43;;54147485.43;;;;;;;;;;;;;;120866.42;;;;;;;;;;1370480.72;1369544.29;;936.43;;5400;;41492795.3;;;;;;9409.33;41507604.63
17.007.528/0001-95;2016-12-01;1;0;;;;;54255737.02;54147485.43;;54147485.43;;;;;;;;;;;;;;108251.59;;;;;;;;;;1369544.29;1369544.29;;;;5399.9;;41481301.38;;;;;;9609.56;41496310.84
17.035.124/0001-05;2016-10-01;1;515.58;515.58;;;;130126954.71;128693233;;128693233;;;;;;;;;;;;;;1433721.71;;;;;;;;;;1371018.01;1369140.96;;1877.05;;9102.8;;117497516.19;;;;;;36948.86;117543567.85
17.035.124/0001-05;2016-11-01;1;993.13;993.13;;;;130243604.27;128693233;;128693233;;;;;;;;;;;;;;1550371.27;;;;;;;;;;1370061.12;1369140.96;;920.16;;9102.8;;117365108.27;;;;;;23337.45;117397548.52
17.035.124/0001-05;2016-12-01;1;1000;1000;;;;130321772.69;128693233;;128693233;;;;;;;;;;;;;;1628539.69;;;;;;;;;;1369261.8;1369140.96;;120.84;;9102.72;;117251670.54;;;;;;24633.7;117285406.96
17.156.502/0001-09;2016-10-01;1;1299290.03;11387.84;0;0;1287902.19;108594475.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50764.67;0;0;0;0;0;0;108543710.44;0;0;0;0;46744.48;0;0;46744.48;0;8684.5;0;0;0;0;0;0;56589.78;78461.58;143735.86
17.156.502/0001-09;2016-11-01;1;4847103.62;41637.38;;;4805466.24;105917832.28;0;;;;;;;;;;;;;;49615.83;;;;;;;105868216.45;;;;;50181.46;;;50181.46;;8748.21;;;;;;;56589.78;85496.15;150834.14
17.156.502/0001-09;2016-12-01;2;7165965.82;63400.25;;;7102565.57;104479064.52;0;;;;;;;;;;;;;;48987.06;;;;;;;104430077.46;;;;;387.68;;;387.68;6600000;9646.79;;;;;;;61539.05;86186.1;6757371.94
17.161.979/0001-82;2016-11-01;1;3925533.01;3925533.01;0;0;0;61897088.29;61897088.29;0;61897088.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648137.53;648054.39;0;83.14;0;10553.35;0;0;0;0;0;0;0;43722.03;54275.38
17.161.979/0001-82;2016-12-01;1;2392453.4;2392453.4;0;0;0;82600391.11;82600391.11;0;82600391.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577754.39;577754.39;0;0;561751.05;11204.17;0;0;0;118833.89;0;0;0;18468.31;710257.42
17.198.404/0001-34;2016-10-01;1;676.93;676.93;;;;5379086.17;5225806.1;;5225806.1;;;;;;;;;;;;;;153280.07;;;;;;;;;;1280.81;;;1280.81;;6689.82;;;;;;;;8781.32;15471.14
17.198.404/0001-34;2016-11-01;1;857.77;857.77;;;;5370881.84;5225806.1;;5225806.1;;;;;;;;;;;;;;145075.74;;;;;;;;;;624.17;;;624.17;;5389.94;;;;;;;;9134.37;14524.31
17.198.404/0001-34;2016-12-01;1;888.01;888.01;;;;5363355.76;5225806.1;;5225806.1;;;;;;;;;;;;;;137549.66;;;;;;;;;;89.58;;;89.58;;5389.9;;;;;;;;10234.88;15624.78
17.198.500/0001-82;2016-12-01;2;2894723.16;1400.96;0;0;2893322.2;131755792.52;131755792.52;0;131724417;0;0;0;31375.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326789.57;326789.57;0;0;1862942.43;25000;0;0;0;0;0;0;0;3234.88;1891177.31
17.209.378/0001-00;2016-10-01;1;10413574.06;534349.2;;;9879224.86;100419015.55;100419015.55;22584596.42;;;;62464449.69;15369969.44;;;;;;;;;;;;;;;;;;;;20465913.5;;20459319.67;6593.83;;145338.93;;;;;;;;136810.9;282149.83
17.209.378/0001-00;2016-11-01;2;10638731.86;399754.08;;;10238977.78;77834419.13;77834419.13;;;;;62464449.69;15369969.44;;;;;;;;;;;;;;;;;;;;49412516;;49409055.37;3460.63;;145539.6;;;;;;;1009685;263446.24;1418670.84
17.209.378/0001-00;2016-12-01;3;10998737.67;937259.86;;;10061477.81;77985199.84;77985199.84;;;;;62615230.4;15369969.44;;;;;;;;;;;;;;;;;;;;49034616.85;;49034603.7;13.15;;166746.24;;;;;;;678687.89;260144.75;1105578.88
17.211.882/0001-37;2016-10-01;1;3038992.13;1086.09;3037906.04;;;21025365.72;21025365.72;;;21025365.72;;;;;;;;;;;;;;;;;;;;;;;51659.41;;;51659.41;;24000;;3206824.42;;;;;;1155.96;3231980.38
17.211.882/0001-37;2016-11-01;1;3045640.3;1200.44;3044439.86;;;21025365.72;21025365.72;;;21025365.72;;;;;;;;;;;;;;;;;;;;;;;41883.94;;;41883.94;;16000;;3206824.42;;;;;;1155.96;3223980.38
17.211.882/0001-37;2016-12-01;1;3070727.31;1044.86;3069682.45;;;21025365.72;21025365.72;;;21025365.72;;;;;;;;;;;;;;;;;;;;;;;37697.27;;;37697.27;;24000;;3206824.42;;;;;;1155.96;3231980.38
17.216.625/0001-98;2016-10-01;1;1354213.35;490.79;1353722.56;;;51509671.9;30696267.3;;;;;30696267.3;;;;;;;;;;;;;;;;;;20813404.6;;;199753.71;;;199753.71;;100206.4;;;;;;;;23614.54;123820.94
17.216.625/0001-98;2016-11-01;1;1213925.66;729.51;1213196.15;;;51744758.6;30740467.3;;;;;30740467.3;;;;;;;;;;;;;;;;;;21004291.3;;;198009.56;;;198009.56;;100206.4;;;;;;;;27795.94;128002.34
17.216.625/0001-98;2016-12-01;1;5532590.27;268.72;5532321.55;;;47747846.7;30740467.3;;;;;30740467.3;;;;;;;;;;;;;;;;;;17007379.4;;;196631.7;;;196631.7;;110227.04;;;;;;;;31048.89;141275.93
17.308.805/0001-08;2016-12-01;1;1315211.76;1315211.76;;;;190271449.29;190271000;;190271000;;;;;;;;;;;;;;;;;;;;;;;449.29;4687073.14;4687073.14;;;;174221.84;;;;-797290.98;;;;84020.01;-539049.13
17.311.079/0001-74;2016-12-01;1;5216289.36;15020.08;;;5201269.28;97100000;97100000;;;97100000;;;;;;;;;;;;;;;;;;;;;;;474317.46;;;474317.46;451075.87;47318.95;;3290169.67;;;;;;2932.76;3791497.25
17.331.883/0001-15;2016-11-01;1;529.59;529.59;;;;112168151.76;64981165.08;;64261998.41;;;;719166.67;;;;;;;;;;;;;;;;;;;47186986.68;889451.06;;;889451.06;;4166.67;;;;64569313.77;;;;440784.74;65014265.18
17.331.883/0001-15;2016-12-01;1;112.92;112.92;;;;64660880.29;64660880.29;;63950046.96;;;;710833.33;;;;;;;;;;;;;;;;;;;;48376690.69;;;48376690.69;;8333.34;;;;64162681.56;;;;444929.34;64615944.24
17.489.157/0001-25;2016-10-01;1;5624662.72;605.23;5624057.49;;;5240000;5240000;;5240000;;;;;;;;;;;;;;;;;;;;;;;;1726.81;;;1726.81;;6000;;;;;;;;39410.49;45410.49
17.489.157/0001-25;2016-11-01;1;5432018.47;298.23;5431720.24;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;904.61;;;904.61;;;;;;;;;;8262.94;8262.94
17.568.605/0001-86;2016-12-01;1;1528240.39;1528240.39;;;;235933000;235933000;;235933000;;;;;;;;;;;;;;;;;;;;;;;;3124842.22;3124842.22;;;;44168.03;;;;;;;;400172.65;444340.68
17.590.518/0001-25;2016-10-01;1;771394.33;2009.02;769385.31;0;0;231118000;231118000;0;231118000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2195247.36;2187168.13;0;8079.23;2126010.51;27600.09;0;0;0;0;0;0;0;141199.2;2294809.8
17.590.518/0001-25;2016-11-01;1;800099.3;2360.41;797738.89;0;0;231118000;231118000;0;231118000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1823050.23;1819055.66;0;3994.57;2159583.33;27597.71;0;0;0;0;0;0;0;74148.3;2261329.34
17.590.518/0001-25;2016-12-01;2;815452.15;1202.99;814249.16;0;0;231118000;231118000;0;231118000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1862096.25;1862096.25;0;0;2159569.98;30310.18;0;0;0;0;0;0;0;76496.69;2266376.85
17.655.122/0001-19;2016-10-01;1;1273935.59;29920.67;1244014.92;0;0;37368732.73;37368732.73;0;37368732.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552351.98;484850.7;0;67501.28;0;10000;0;0;0;0;0;0;0;0;10000
17.655.122/0001-19;2016-11-01;1;1413559.04;58264.15;1355294.89;;;37368268.01;37368268.01;;37368268.01;;;;;;;;;;;;;;;;;;;;;;;;497819.02;431605.55;;66213.47;;10000;;;;;;;;;10000
17.655.122/0001-19;2016-12-01;1;1366661.32;21141.57;1345519.75;;;37368268.01;37368268.01;;37368268.01;;;;;;;;;;;;;;;;;;;;;;;;518555.77;450295.19;;68260.58;;10000;;;;;;;;;10000
17.854.016/0001-64;2016-10-01;1;20438.9;20423.4;0;0;15.5;142960000;142960000;0;142960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;570341.16;563932.21;0;6408.95;0;321604.52;0;0;0;0;0;0;0;364653.62;686258.14
17.854.016/0001-64;2016-11-01;1;32005.04;31989.4;0;0;15.64;142960000;142960000;;142960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622285.59;618927.84;0;3357.75;0;343460.18;0;0;0;0;0;0;0;404199.97;747660.15
17.854.016/0001-64;2016-12-01;2;145.18;129.39;0;0;15.79;159985000;159985000;0;159985000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68698.9;68698.9;0;0;0;321604.52;0;0;0;0;0;0;0;3699834.84;4021439.36
18.259.637/0001-62;2016-10-01;1;206.42;206.42;;;;9190185.11;8970000;1150000;7820000;;;;;;;;;;;;;;220185.11;;;;;;;;;;67856.58;66010.21;;1846.37;;12680.43;;;;;;;;49453.74;62134.17
18.259.637/0001-62;2016-11-01;1;215.18;215.18;;;;9234672.87;8970000;1150000;7820000;;;;;;;;;;;;;;264672.87;;;;;;;;;;66930.94;66010.21;;920.73;;12680.43;;;;;;;;54807.28;67487.71
18.259.637/0001-62;2016-12-01;1;794.96;794.96;;;;9284382.88;8970000;1150000;7820000;;;;;;;;;;;;;;314382.88;;;;;;;;;;66100.36;66010.21;;90.15;;12680.35;;;;;;;;57113.14;69793.49
18.330.535/0001-96;2016-12-01;1;7862741.68;4102.95;7858638.73;;;243528000;243528000;;243528000;;;;;;;;;;;;;;;;;;;;;;;;2457803.43;2456555.13;;1248.3;1176822.19;194329.59;;;;;;;;42452.93;1413604.71
18.369.510/0001-04;2016-10-01;1;117.42;117.42;;;;105005184.06;12012816.21;;;;;;12012816.21;;;;;;;;;;91216.85;;92901151;;;;;;;;32615.04;;;32615.04;;99403.36;;;;;;;;;99403.36
18.369.510/0001-04;2016-11-01;1;127.42;127.42;;;;104928627.51;12012816.21;;;;;;12012816.21;;;;;;;;;;14660.3;;92901151;;;;;;;;29030.34;;;29030.34;;114308.3;;;;;;;;;114308.3
18.369.510/0001-04;2016-12-01;1;518.42;518.42;;;;104923228.64;12012816.21;;;;;;12012816.21;;;;;;;;;;9261.43;;92901151;;;;;;;;25502.61;;;25502.61;;223434.76;;;;;;;;;223434.76
18.497.672/0001-10;2016-10-01;1;2949890.16;31633.77;;;2918256.39;22296843.85;22296843.85;;;;22296843.85;;;;;;;;;;;;;;;;;;;;;;3443859.34;;3440928.44;2930.9;;;;6874768.55;;;;;;5932.4;6880700.95
18.497.672/0001-10;2016-11-01;1;2911038.4;1022.27;0;0;2910016.13;22405343.85;22405343.85;0;0;0;22405343.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3245763.94;0;3243784.44;1979.5;0;0;0;6856768.55;0;0;0;0;0;10559.24;6867327.79
18.497.672/0001-10;2016-12-01;1;2901587.69;13319.48;0;0;2888268.21;22405343.85;22405343.85;0;0;0;22405343.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3176310.2;0;3175284.44;1025.76;480000;0;0;6856768.55;0;0;0;0;0;11432.54;7348201.09
18.929.094/0001-43;2016-10-01;1;172.97;172.97;0;0;0;3890900.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3890900.77;0;0;0;0;0;0;0;18677017.41;0;0;18677017.41;0;108944.93;0;40000;0;0;0;0;0;28476.01;177420.94
18.950.957/0001-64;2016-10-01;1;328779.13;328779.13;;;;487507033.26;486548893.74;78423059.33;408125834.41;;;;;;;;;;;;;;958139.52;;;;;;;;;;69356128.57;2104750.13;;67251378.44;;55600.11;;236838891.65;;102734869.29;;;;67692030.9;407321391.95
18.950.957/0001-64;2016-11-01;2;361956.8;361956.8;;;;469865957.72;469847604.41;61721770;408125834.41;;;;;;;;;;;;;;18353.31;;;;;;;;;;68137480.38;2161560.29;;65975920.09;;53429.37;;231819524.09;;101679182.25;;;;66454006.89;400006142.6
18.950.957/0001-64;2016-12-01;1;969.01;969.01;;;;471510515.29;469847604.41;61721770;408125834.41;;;;;;;;;;;;;;1662910.88;;;;;;;;;;2223978.99;2218370.45;;5608.54;;57261.62;;166696520.89;;;;;;166164982.63;332918765.14
18.979.895/0001-13;2016-12-01;1;27081676.02;6186945.33;0;0;20894730.69;73976675.38;103202.72;0;0;0;0;0;103202.72;0;0;0;0;0;0;0;6210303.26;0;0;0;0;0;0;67663169.4;0;0;0;0;0;0;0;0;850000;92270.06;0;0;0;0;0;0;0;43538.46;985808.52
19.107.604/0001-60;2016-12-01;1;14606071.02;9948.32;;;14596122.7;14101980;0;;;;;;;;;;;;;;;;;;14101980;;;;;;;;0;;;;;44963.33;;;;;;;;5477.1;50440.43
19.131.224/0001-60;2016-10-01;2;5864020.64;14683.48;;;5849337.16;914183782.12;0;;;;;;;;;;;;;;132430000;;;;781753782.12;;;;;;;;8445404.51;;;8445404.51;1088667.21;20154.89;;;;;;;;7366387.72;8475209.82
19.131.224/0001-60;2016-11-01;1;4763098.7;10790.45;;;4752308.25;915270360.15;0;;;;;;;;;;;;;;132430000;;;;782840360.15;;;;;;;;7352897.95;;;7352897.95;1074526.6;20154.83;;;;;;;;6279802.58;7374484.01
19.131.224/0001-60;2016-12-01;1;4327891.27;10682.67;;;4317208.6;874273000;0;;;;;;;;;;;;;;132430000;;;;741843000;;;;;;;;5168630.95;;;5168630.95;1643348.27;19804.3;;;;;;;;5248203.16;6911355.73
19.239.245/0001-02;2016-10-01;1;158802.73;3658.24;;;155144.49;794505906.25;794505906.25;;794505906.25;;;;;;;;;;;;;;;;;;;;;;;;15164839.7;5373801.12;;9791038.58;;30525.28;;295445067.45;;;;;;;295475592.73
19.239.245/0001-02;2016-11-01;1;3505613.19;4418.42;;;3501194.77;809870850;809870850;;809870850;;;;;;;;;;;;;;;;;;;;;;;;15122602.53;5373801.12;;9748801.41;;30968.55;;296974711.57;;;;;;3853.36;297009533.48
19.239.245/0001-02;2016-12-01;1;5500713.83;5049.28;;;5495664.55;815290000;815290000;;815290000;;;;;;;;;;;;;;;;;;;;;;;;15463049.39;5759258.94;;9703790.45;;34756.72;;296944823.99;;;;;;14450;296994030.71
19.249.956/0001-50;2016-10-01;1;696245.9;1178.14;;;695067.76;14253418;14253418;;14253418;;;;;;;;;;;;;;;;;;;;;;;;131659.93;129064.53;;2595.4;;9142;;;;;;;34281.27;8340.6;51763.87
19.249.956/0001-50;2016-11-01;1;826669.86;1378.18;;;825291.68;14253418;14253418;;14253418;;;;;;;;;;;;;;;;;;;;;;;;145839.95;143914.98;;1924.97;;9142;;;;;;;34281.27;8340.6;51763.87
19.249.956/0001-50;2016-12-01;1;959041.11;2524.2;;;956516.91;14253418;14253418;;14253418;;;;;;;;;;;;;;;;;;;;;;;;179877.08;143914.98;;35962.1;678971.31;9141.88;;;;;;;70016.6;8340.5;766470.29
19.390.726/0001-06;2016-10-01;1;99.6;99.6;;;;9958.17;0;;;;;;;;;;;;;;;;9105.24;;;;;;;;;852.93;0;;;;;;;;;;;;;;0
19.390.726/0001-06;2016-11-01;1;15.9;15.9;;;;9113.76;0;;;;;;;;;;;;;;;;9113.76;;;;;;;;;;47.12;;;47.12;;;;;;;;;;;0
19.390.726/0001-06;2016-12-01;1;953.6;953.6;;;;8262.79;0;;;;;;;;;;;;;;;;8217.53;;;;;;;;;45.26;0;;;;;;;;;;;;;;0
19.442.626/0001-86;2016-12-01;1;4356768.04;45251.76;4311516.28;;;176000000;176000000;;;;176000000;;;;;;;;;;;;;;;;;;;;;;94214274.14;526826.12;;93687448.02;3749400;176679.65;;;;;;;;1489852.15;5415931.8
19.628.741/0001-40;2016-12-01;1;18855.9;18855.9;;;;298502000;298502000;;298502000;;;;;;;;;;;;;;;;;;;;;;;;3220038.4;3220038.4;;;;133355.04;;;;-1730989.1;;;;31170.94;-1566463.12
19.805.989/0001-39;2016-10-01;1;12616.24;12616.24;0;0;0;437654825.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437654825.1;0;0;10349.54;0;0;10349.54;0;34745.13;0;0;0;0;0;0;0;28201.53;62946.66
19.805.989/0001-39;2016-11-01;1;13828.34;13828.34;0;0;0;297906465.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297906465.9;0;0;5421.14;0;0;5421.14;0;33079.78;0;0;0;0;0;0;0;29441.73;62521.51
19.805.989/0001-39;2016-12-01;1;11830.05;11830.05;0;0;0;297617202.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297617202.98;0;0;1747.73;0;0;1747.73;0;25990.37;0;0;0;0;0;0;0;29228.71;55219.08
20.132.453/0001-89;2016-12-01;1;505028.44;542.84;;;504485.6;32263000;32263000;;;32263000;;;;;;;;;;;;;;;;;;;;;;;0;;;;;22500;;;;;;;;74194.3;96694.3
20.216.935/0001-17;2016-12-01;1;2761509.17;9685.89;2751823.28;;;89141035.12;0;;;;;;;35987;;;;;;;74071925.3;;;;;;;;;15033122.82;;;750.64;;;750.64;779109.25;38886.33;;;;;;;;1314628.09;2132623.67
20.265.434/0001-20;2016-10-01;1;251221830.95;4177.38;0;0;251217653.57;993480392.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198610469.15;0;0;0;0;0;0;638964820.17;0;155905102.81;0;0;1721666.12;0;0;1721666.12;0;690614.15;1021578.712;0;0;0;0;0;0;487832.428;2200025.29
20.265.434/0001-20;2016-11-01;1;158242884.33;10000;0;0;158232884.33;1099410738.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325753893.77;0;0;0;0;0;0;622342177.54;0;151314667.27;0;0;555960.54;0;0;555960.54;0;694395.72;96106.768;0;0;0;0;0;0;294021.242;1084523.73
20.265.434/0001-20;2016-12-01;1;71788181.1;1715.87;0;0;71786465.23;1201555798.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317967536.6;0;0;0;0;0;0;768810579.13;0;114777682.58;0;0;213354.63;0;0;213354.63;86430233.28;771106.39;960175.41;0;0;0;0;0;0;367261.52;88528776.6
20.265.467/0001-70;2016-10-01;1;135282.57;385.2;0;0;134897.37;3413190.66;3413190.66;0;0;3413190.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808.58;0;0;808.58;0;20000;0;0;0;0;0;0;0;26201.55;46201.55
20.265.467/0001-70;2016-11-01;1;115878.3;0;0;0;115878.3;9398051.4;9398051.4;0;2787063.32;6610988.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423.58;0;0;423.58;0;20000;0;0;0;0;0;0;0;27255.4;47255.4
20.265.467/0001-70;2016-12-01;1;77159.4;0;0;0;77159.4;12322488.08;12322488.08;0;5711500;6610988.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;0;0;0;0;0;0;0;28414.58;48414.58
20.748.515/0001-81;2016-10-01;1;22573712.42;4065.89;;;22569646.53;127491888.65;127491888.65;;127491888.65;;;;;;;;;;;;;;;;;;;;;;;;1275729.57;1270645.46;;5084.11;;14500;;22190589.91;;;;;;25857.01;22230946.92
20.748.515/0001-81;2016-11-01;1;23884797.19;727.69;;;23884069.5;127491888.65;127491888.65;;127491888.65;;;;;;;;;;;;;;;;;;;;;;;;1273308.77;1270645.46;;2663.31;;14500;;22190589.91;;;;;;113095.91;22318185.82
20.748.515/0001-81;2016-12-01;1;289924.1;23956.61;;;265967.49;332867185.82;332867185.82;;332867185.82;;;;;;;;;;;;;;;;;;;;;;;;1270645.46;1270645.46;;;;16877.64;;78295760.15;;;;;;154882.61;78467520.4
21.408.063/0001-51;2016-10-01;1;423211.27;2426.06;420785.21;;;15605345.78;15485960;;15485960;;;;;;;;;;;;;;;;;;;;;;;119385.78;0;;;;;20551.48;;;;;;;;7555;28106.48
21.408.063/0001-51;2016-11-01;1;311096.3;2401.01;308695.29;;;15485960;15485960;;15485960;;;;;;;;;;;;;;;;;;;;;;;;53265.37;;;53265.37;;20538.4;615515.86;;;;;;;7555;643609.26
21.408.063/0001-51;2016-12-01;1;2532809.04;2229145.44;303663.6;;;13500000;13500000;;13500000;;;;;;;;;;;;;;;;;;;;;;;;639.75;;;639.75;;38247.05;;;;;;;;118905;157152.05
21.500.481/0001-74;2016-12-01;1;182388.22;0;0;0;182388.22;64675593.76;64675593.76;0;64675593.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11363.64;0;0;0;0;0;0;0;11436.14;22799.78
21.500.500/0001-62;2016-10-01;1;920937.46;0;0;0;920937.46;99130584.8;99130584.8;0;99130584.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5174.77;0;0;5174.77;0;25000;0;0;0;0;0;0;0;27653.33;52653.33
21.500.500/0001-62;2016-11-01;1;927344.56;0;0;0;927344.56;99130584.8;99130584.8;0;99130584.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2710.57;0;0;2710.57;0;26968.46;0;0;0;0;0;0;0;29655.33;56623.79
21.500.500/0001-62;2016-12-01;2;1063687.47;0;0;0;1063687.47;106333523.05;106333523.05;0;106333523.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26968.46;0;0;0;0;0;0;0;31857.53;58825.99
21.500.514/0001-86;2016-10-01;1;4068257.41;0;0;0;4068257.41;99720000;99720000;0;0;0;0;0;99720000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5174.77;0;0;5174.77;0;25000;0;0;0;0;0;0;0;13229.3;38229.3
