CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
44.625.694/0001-28;2024-03-31;1;Fazenda Xingu III (Matrícula 14.781);Agronegócio;1;0.042084
44.625.694/0001-28;2024-03-31;1;Fazenda Xingu IV (Matrícula 14.783);Agronegócio;1;0.022333
44.625.694/0001-28;2024-03-31;1;Fazenda Xingu V (Matrícula 6.756);Agronegócio;0;0
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu (Matrícula 22.874);Agronegócio;1;0.664959
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu I (Matrícula 22.875);Agronegócio;1;0.180091
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu II (Matrícula 14.782);Agronegócio;1;0.090531
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu III (Matrícula 14.781);Agronegócio;1;0.042084
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu IV (Matrícula 14.783);Agronegócio;1;0.022333
44.625.694/0001-28;2024-06-28;1;Fazenda Xingu V (Matrícula 6.756);Agronegócio;0;0
44.669.674/0001-59;2024-03-31;1;PORTOBELO_SC;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;PARADA PINTO;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;PRED FRANKEL;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;TAMUATA CASA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;SAOVICE_SP;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;CAMPINAS;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;CANOAS;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;CARAPICUÍBA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;CARIACICA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;FRANC MORATO;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;GOIANIA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;GUARUJÁ;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;IPIRANGA 111719;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;IPIRANGA 17217;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;ITAPEVI;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;LAPA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;M DAS CRUZES  27307;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;M DAS CRUZES 27308;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;M DAS CRUZES 27310;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;OSASCO;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;PAULINIA 10275;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;PAULÍNIA 10641;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;PAULÍNIA 22142;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;SENAD CANEDO  20934;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;SENAD CANEDO 20935;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;SAO VICENTE;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;UBERLANDIA;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;VILLA 13;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;VILLA 21;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;Fashion Outlet;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;Tatuapé 235759;Renda Urbana;0;0
44.669.674/0001-59;2024-03-31;1;Tatuapé 48169;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;13594_44669;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;37202_44669;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;CAMPI_251249;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;CANOAS_23374;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;CARAPIC_2126;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;CARIACI_9759;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;FASHION OUTL;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;FMORATO_7794;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;GOIAN_190174;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;GUARUJ_58999;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;IPIRA_111719;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;IPIRA_17217;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;ITAPEVI_5190;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;LAPA_112817;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;MOGI_27307;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;MOGI_27308;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;MOGI_27310;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;OSASCO_16920;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;PARADA PINTO;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;PAULIN_10275;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;PAULIN_10641;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;PAULIN_22142;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;PRED FRANKEL;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;S CANE_20934;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;S CANE_20935;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;S VICE_60691;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;TAMUATA CASA;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;TATUA_235759;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;TATUA_48169;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;UBERLA_37162;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;VILLA 13;Renda Urbana;0;0
44.669.674/0001-59;2024-06-30;1;VILLA 21;Renda Urbana;0;0
44.674.528/0001-11;2024-06-30;1;CANINDÉ;0;0;0
44.674.528/0001-11;2024-06-30;1;MARACANAU;0;0;0
44.674.528/0001-11;2024-06-30;1;ARACATI;0;0;0
44.674.528/0001-11;2024-06-30;1;QUIXERAMOBIM;0;0;0
44.674.528/0001-11;2024-06-30;1;MARANGUAPE;0;0;0
44.683.052/0001-85;2024-03-31;1;N/A;Setor1;0;0
44.683.052/0001-85;2024-03-31;1;N/A;Setor2;0;0
44.683.052/0001-85;2024-03-31;1;N/A;Setor3;0;0
44.683.052/0001-85;2024-03-31;1;N/A;SetorN;0;0
44.683.052/0001-85;2024-06-30;1;N/A;Setor1;0;0
44.683.052/0001-85;2024-06-30;1;N/A;Setor2;0;0
44.683.052/0001-85;2024-06-30;1;N/A;Setor3;0;0
44.683.052/0001-85;2024-06-30;1;N/A;SetorN;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 1;Setor1;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 1;Setor2;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 1;Setor3;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 1;SetorN;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 2;Setor1;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 2;Setor2;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 2;Setor3;0;0
44.728.452/0001-60;2024-06-28;1;MOOCA 2;SetorN;0;0
44.728.520/0001-90;2024-03-28;2;FAZENDA BOA VISTA;Setor1;0;0
44.728.520/0001-90;2024-03-28;2;FAZENDA BOA VISTA;Setor2;0;0
44.728.520/0001-90;2024-03-28;2;FAZENDA BOA VISTA;Setor3;0;0
44.728.520/0001-90;2024-03-28;2;FAZENDA BOA VISTA;SetorN;0;0
44.728.520/0001-90;2024-03-28;2;APT 31;Setor1;0;0
44.728.520/0001-90;2024-03-28;2;APT 31;Setor2;0;0
44.728.520/0001-90;2024-03-28;2;APT 31;Setor3;0;0
44.728.520/0001-90;2024-03-28;2;APT 31;SetorN;0;0
44.728.520/0001-90;2024-03-28;2;EDIFICIO SAINT PAUL;Setor1;0;0
44.728.520/0001-90;2024-03-28;2;EDIFICIO SAINT PAUL;Setor2;0;0
44.728.520/0001-90;2024-03-28;2;EDIFICIO SAINT PAUL;Setor3;0;0
44.728.520/0001-90;2024-03-28;2;EDIFICIO SAINT PAUL;SetorN;0;0
44.728.520/0001-90;2024-03-28;2;IMÓVEL RUA CUBA;Setor1;0;0
44.728.520/0001-90;2024-03-28;2;IMÓVEL RUA CUBA;Setor2;0;0
44.728.520/0001-90;2024-03-28;2;IMÓVEL RUA CUBA;Setor3;0;0
44.728.520/0001-90;2024-03-28;2;IMÓVEL RUA CUBA;SetorN;0;0
44.728.520/0001-90;2024-06-28;1;FAZENDA BOA VISTA;Setor1;0;0
44.728.520/0001-90;2024-06-28;1;FAZENDA BOA VISTA;Setor2;0;0
44.728.520/0001-90;2024-06-28;1;FAZENDA BOA VISTA;Setor3;0;0
44.728.520/0001-90;2024-06-28;1;FAZENDA BOA VISTA;SetorN;0;0
45.063.985/0001-32;2024-03-31;1;Timon/Ma;Alimentação;0;0
45.063.985/0001-32;2024-03-31;1;Sousa/PB;Alimentação;0;0
45.063.985/0001-32;2024-03-31;1;Jacobina;Alimentação;0;0
45.063.985/0001-32;2024-03-31;1;Cajazeiras;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Conceição do Coite;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Vitoria da Conquista;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;ALMANARA;Alimentação;0;0
45.063.985/0001-32;2024-03-31;1;Abilio Soares;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Angelica;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Buzios;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Campinas Proença;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Goainia Flam;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Itabuna/BA;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;L02 Norte;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Lago Norte;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Leopoldina;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Maceio;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;N SRA SABARA;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Paroquia;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Sto Andre;Serviços;0;0
45.063.985/0001-32;2024-03-31;1;Antares;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Timon/Ma;Alimentação;0;0
45.063.985/0001-32;2024-06-30;1;Sousa/PB;Alimentação;0;0
45.063.985/0001-32;2024-06-30;1;Jacobina;Alimentação;0;0
45.063.985/0001-32;2024-06-30;1;Cajazeiras;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Conceição do Coite;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Vitoria da Conquista;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;ALMANARA;Alimentação;0;0
45.063.985/0001-32;2024-06-30;1;Abilio Soares;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Angelica;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Buzios;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Campinas Proença;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Goainia Flam;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Itabuna/BA;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;L02 Norte;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Lago Norte;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Leopoldina;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Maceio;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;N SRA SABARA;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Paroquia;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Sto Andre;Serviços;0;0
45.063.985/0001-32;2024-06-30;1;Antares;Serviços;0;0
45.105.676/0001-88;2024-03-31;1;Edifício Palácio da Agricultura;Serviços;0.963125;0.963125
45.105.676/0001-88;2024-03-31;1;Edifício Palácio da Agricultura;Comércio;0.0368755;0.0368755
45.105.676/0001-88;2024-06-30;1;Edifício Palácio da Agricultura;Serviços;0.963125;0.963125
45.105.676/0001-88;2024-06-30;1;Edifício Palácio da Agricultura;Comércio;0.0368755;0.0368755
45.105.714/0001-00;2024-03-31;1;Edifício Plaza Centenário;Serviços;0.49945;0.49945
45.105.714/0001-00;2024-03-31;1;Edifício Plaza Centenário;Indústra;0.0247986;0.0247986
45.105.714/0001-00;2024-03-31;1;Edifício Plaza Centenário;Comércio;0.475751;0.475751
45.105.714/0001-00;2024-06-30;1;Edifício Plaza Centenário;Serviços;0.49945;0.49945
45.105.714/0001-00;2024-06-30;1;Edifício Plaza Centenário;Indústra;0.0247986;0.0247986
45.105.714/0001-00;2024-06-30;1;Edifício Plaza Centenário;Comércio;0.475751;0.475751
45.106.274/0001-06;2024-03-31;1;Complexo JK - Bloco B;Comércio;0.019774;0.019774
45.106.274/0001-06;2024-03-31;1;Complexo JK - Bloco B;Serviços;0.097918;0.097918
45.106.274/0001-06;2024-03-31;1;Complexo JK - Bloco B;Indústria;0.882308;0.882308
45.106.274/0001-06;2024-06-30;1;Complexo JK - Bloco B;Comércio;0.019774;0.019774
45.106.274/0001-06;2024-06-30;1;Complexo JK - Bloco B;Serviços;0.097918;0.097918
45.106.274/0001-06;2024-06-30;1;Complexo JK - Bloco B;Indústria;0.882308;0.882308
45.106.312/0001-12;2024-03-31;1;Edifício Manchete;Indústria;0.764872;0.764872
45.106.312/0001-12;2024-03-31;1;Edifício Manchete;Serviços;0.235128;0.235128
45.106.312/0001-12;2024-06-30;1;Edifício Manchete;Indústria;0.764872;0.764872
45.106.312/0001-12;2024-06-30;1;Edifício Manchete;Serviços;0.235128;0.235128
45.106.376/0001-13;2024-03-31;1;Alph Tower;Serviços;0.943922;0.943922
45.106.376/0001-13;2024-03-31;1;Alph Tower;Comércio;0.056078;0.056078
45.106.376/0001-13;2024-06-30;1;Alph Tower;Serviços;0.943922;0.943922
45.106.376/0001-13;2024-06-30;1;Alph Tower;Comércio;0.056078;0.056078
45.123.401/0001-77;2024-03-31;1;Panamérica Park;Serviços;1;1
45.123.401/0001-77;2024-06-30;1;Panamérica Park;Serviços;1;1
45.123.465/0001-78;2024-03-31;2;Nova Andradina - MS (Mat. 89);Comercio;0.1762;0.1762
45.123.465/0001-78;2024-03-31;2;Nova Andradina - MS (Mat. 89);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Nova Andradina - MS (Mat. 89);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Nova Andradina - MS (Mat. 89);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Sapezal - MT (Mat. 411);Comercio;0.1132;0.1132
45.123.465/0001-78;2024-03-31;2;Sapezal - MT (Mat. 411);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Sapezal - MT (Mat. 411);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Sapezal - MT (Mat. 411);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Rio Branco - AC (Mat. 14.797);Comercio;0.2328;0.2328
45.123.465/0001-78;2024-03-31;2;Rio Branco - AC (Mat. 14.797);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Rio Branco - AC (Mat. 14.797);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Rio Branco - AC (Mat. 14.797);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Sete Quedas - MS (Mat. 6.370);Comercio;0.0471;0.0471
45.123.465/0001-78;2024-03-31;2;Sete Quedas - MS (Mat. 6.370);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Sete Quedas - MS (Mat. 6.370);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Sete Quedas - MS (Mat. 6.370);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Amambai - MS (Mat. 15.388);Comercio;0.1206;0.1206
45.123.465/0001-78;2024-03-31;2;Amambai - MS (Mat. 15.388);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Amambai - MS (Mat. 15.388);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Amambai - MS (Mat. 15.388);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Juara - MT (Mat. 2.014);Comercio;0.0529;0.0529
45.123.465/0001-78;2024-03-31;2;Juara - MT (Mat. 2.014);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Juara - MT (Mat. 2.014);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Juara - MT (Mat. 2.014);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Bonito - MS (Mat. 7.438);Comercio;0.0672;0.0672
45.123.465/0001-78;2024-03-31;2;Bonito - MS (Mat. 7.438);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Bonito - MS (Mat. 7.438);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Bonito - MS (Mat. 7.438);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Presidente Médici - RO (Mat. 3.335);Comercio;0.0809;0.0809
45.123.465/0001-78;2024-03-31;2;Presidente Médici - RO (Mat. 3.335);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Presidente Médici - RO (Mat. 3.335);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Presidente Médici - RO (Mat. 3.335);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Acrelândia - AC (Mat. 1.884);Comercio;0.0333;0.0333
45.123.465/0001-78;2024-03-31;2;Acrelândia - AC (Mat. 1.884);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Acrelândia - AC (Mat. 1.884);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Acrelândia - AC (Mat. 1.884);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Cassilândia - MS (Mat. 6.829);Comercio;0.0756;0.0756
45.123.465/0001-78;2024-03-31;2;Cassilândia - MS (Mat. 6.829);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Cassilândia - MS (Mat. 6.829);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Cassilândia - MS (Mat. 6.829);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Ji-Paraná - RO (Mat. 13.977);Comercio;0;0
45.123.465/0001-78;2024-03-31;2;Ji-Paraná - RO (Mat. 13.977);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Ji-Paraná - RO (Mat. 13.977);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Ji-Paraná - RO (Mat. 13.977);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Barra do Garças - MT (Mat. 8.651);Comercio;0;0
45.123.465/0001-78;2024-03-31;2;Barra do Garças - MT (Mat. 8.651);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Barra do Garças - MT (Mat. 8.651);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Barra do Garças - MT (Mat. 8.651);SetorN;0;0
45.123.465/0001-78;2024-03-31;2;Itiquira- MT (Mat. 6.195);Comercio;0;0
45.123.465/0001-78;2024-03-31;2;Itiquira- MT (Mat. 6.195);Setor2;0;0
45.123.465/0001-78;2024-03-31;2;Itiquira- MT (Mat. 6.195);Setor3;0;0
45.123.465/0001-78;2024-03-31;2;Itiquira- MT (Mat. 6.195);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Nova Andradina - MS (Mat. 89);Comercio;0.1762;0.1762
45.123.465/0001-78;2024-06-30;2;Nova Andradina - MS (Mat. 89);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Nova Andradina - MS (Mat. 89);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Nova Andradina - MS (Mat. 89);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Sapezal - MT (Mat. 411);Comercio;0.1132;0.1132
45.123.465/0001-78;2024-06-30;2;Sapezal - MT (Mat. 411);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Sapezal - MT (Mat. 411);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Sapezal - MT (Mat. 411);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Rio Branco - AC (Mat. 14.797);Comercio;0.2328;0.2328
45.123.465/0001-78;2024-06-30;2;Rio Branco - AC (Mat. 14.797);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Rio Branco - AC (Mat. 14.797);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Rio Branco - AC (Mat. 14.797);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Sete Quedas - MS (Mat. 6.370);Comercio;0.0471;0.0471
45.123.465/0001-78;2024-06-30;2;Sete Quedas - MS (Mat. 6.370);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Sete Quedas - MS (Mat. 6.370);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Sete Quedas - MS (Mat. 6.370);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Amambai - MS (Mat. 15.388);Comercio;0.1206;0.1206
45.123.465/0001-78;2024-06-30;2;Amambai - MS (Mat. 15.388);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Amambai - MS (Mat. 15.388);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Amambai - MS (Mat. 15.388);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Juara - MT (Mat. 2.014);Comercio;0.0529;0.0529
45.123.465/0001-78;2024-06-30;2;Juara - MT (Mat. 2.014);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Juara - MT (Mat. 2.014);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Juara - MT (Mat. 2.014);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Bonito - MS (Mat. 7.438);Comercio;0.0672;0.0672
45.123.465/0001-78;2024-06-30;2;Bonito - MS (Mat. 7.438);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Bonito - MS (Mat. 7.438);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Bonito - MS (Mat. 7.438);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Presidente Médici - RO (Mat. 3.335);Comercio;0.0809;0.0809
45.123.465/0001-78;2024-06-30;2;Presidente Médici - RO (Mat. 3.335);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Presidente Médici - RO (Mat. 3.335);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Presidente Médici - RO (Mat. 3.335);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Acrelândia - AC (Mat. 1.884);Comercio;0.0333;0.0333
45.123.465/0001-78;2024-06-30;2;Acrelândia - AC (Mat. 1.884);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Acrelândia - AC (Mat. 1.884);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Acrelândia - AC (Mat. 1.884);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Cassilândia - MS (Mat. 6.829);Comercio;0.0756;0.0756
45.123.465/0001-78;2024-06-30;2;Cassilândia - MS (Mat. 6.829);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Cassilândia - MS (Mat. 6.829);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Cassilândia - MS (Mat. 6.829);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Ji-Paraná - RO (Mat. 13.977);Comercio;0;0
45.123.465/0001-78;2024-06-30;2;Ji-Paraná - RO (Mat. 13.977);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Ji-Paraná - RO (Mat. 13.977);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Ji-Paraná - RO (Mat. 13.977);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Barra do Garças - MT (Mat. 8.651);Comercio;0;0
45.123.465/0001-78;2024-06-30;2;Barra do Garças - MT (Mat. 8.651);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Barra do Garças - MT (Mat. 8.651);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Barra do Garças - MT (Mat. 8.651);SetorN;0;0
45.123.465/0001-78;2024-06-30;2;Itiquira- MT (Mat. 6.195);Comercio;0;0
45.123.465/0001-78;2024-06-30;2;Itiquira- MT (Mat. 6.195);Setor2;0;0
45.123.465/0001-78;2024-06-30;2;Itiquira- MT (Mat. 6.195);Setor3;0;0
45.123.465/0001-78;2024-06-30;2;Itiquira- MT (Mat. 6.195);SetorN;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor Agronegócios;1;1
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;FAZENDA PIRAPITINGA;Setor Agronegócios;1;1
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Costa Norte;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Costa Norte;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Costa Norte;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Costa Norte;Setor Agronegócios;1;1
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba São Pedro;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba São Pedro;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba São Pedro;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba São Pedro;Setor Agronegócios;1;1
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Recreio do Norte;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Recreio do Norte;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Recreio do Norte;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Recreio do Norte;Setor Agronegócios;1;1
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba Boazuda;Setor1;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba Boazuda;Setor2;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba Boazuda;Setor3;0;0
45.123.558/0001-00;2024-03-31;1;Fazenda San Francisco - Gleba Boazuda;Setor Agronegócios;1;1
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor1;0;0
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor2;0;0
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor3;0;0
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor Agronegócios;1;1
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor1;0;0
45.123.558/0001-00;2024-06-30;1;FAZENDA PIRAPITINGA;Setor2;0;0
